"CycID","BH.Q","ADJ.P","PER","LAG","AMP"
"Psmb4","1","1","24","6","0.580530786832296"
"Txlna","1","1","24","6","1.18291558240762"
"Trim26","1","0.611111111111111","20","18","0.627072389195491"
"Mrrf","1","1","24","6","0.577205456874162"
"Galnt1","1","1","24","10","0.6386237064026"
"Tfrc","0.839847417840376","0.183333333333333","24","6","1.84425307171881"
"Bst2","1","1","20","12","0.175628885631596"
"Slc39a14","0.839847417840376","0.183333333333333","20","8","0.704477609245748"
"Sall2","0.839847417840376","0.183333333333333","20","0","1.90700741586307"
"Zbtb9","0.839847417840376","0.183333333333333","20","4","0.240898721994098"
"Gtpbp8","1","0.611111111111111","24","10","0.330185066555979"
"Hipk3","0.839847417840376","0.183333333333333","20","18","1.60656869333298"
"Bcl7b","1","1","20","16","0.246316654572029"
"Serpinc1","1","1","20","8","0.159930334293839"
"Gnai1","1","1","20","18","0.947597944134074"
"Brd9","1","1","20","0","0.491212954268892"
"Irgm2","1","1","20","10","2.85083308114474"
"Npr1","0.839847417840376","0.183333333333333","20","10","0.213440075601959"
"Ndufs3","1","1","20","6","0.101974716469132"
"Serpina3n","1","1","20","18","0.63670743978503"
"Tgoln1","1","1","20","6","0.400141805219125"
"Ing5","1","0.611111111111111","24","16","0.408506561267214"
"Mup20","1","1","20","6","0.584855866470975"
"Znf691","1","1","20","0","0.72510829021464"
"Napg","1","1","20","6","0.290688693206561"
"Pinx1","0.839847417840376","0.183333333333333","20","0","0.28276635625026"
"Eps15l1","1","1","24","0","0.904805074643855"
"Sec23a","0.606912637828668","0.0305555555555556","20","18","0.746773480662401"
"Mmgt1","1","1","24","6","0.252681713499779"
"Bbox1","1","0.611111111111111","20","18","0.522514228960996"
"Unknown_12","1","0.611111111111111","20","8","0.891514645425279"
"Tmem19","1","0.611111111111111","20","14","0.061856417323278"
"Baiap2l1","0.606912637828668","0.0305555555555556","24","0","1.14253458271446"
"Guf1","1","0.611111111111111","20","0","0.307052101494583"
"Ggt5","1","1","20","8","0.381228631345989"
"Adap2","0.839847417840376","0.183333333333333","20","18","0.13047736904495"
"Ss18","1","1","20","0","0.127900415803255"
"Ascc1","0.606912637828668","0.0305555555555556","20","16","1.02176505012986"
"Aldh4a1","0.839847417840376","0.183333333333333","20","6","0.302223629147038"
"Nfkb1","1","1","20","0","1.6657192425736"
"Cyp26b1","1","1","20","0","0.926849312742489"
"Smtn","1","1","20","18","0.82672838813873"
"Zfp120","1","0.611111111111111","20","18","0.918750381368654"
"Ly9","1","1","20","6","0.384121832324237"
"Ces3a","1","1","24","0","0.337190606580384"
"Galnt2","1","1","20","6","0.416641430393074"
"Lrrc8a","0.839847417840376","0.183333333333333","24","22","0.4184265398172"
"Coq8a","0.606912637828668","0.0305555555555556","20","6","0.754458952799329"
"Mier1","1","1","20","2","0.543057463251847"
"Clu","1","1","20","0","0.38129612828408"
"Yaf2","1","1","20","0","0.498180440597876"
"Galc","1","1","24","6","0.74317237907074"
"Med18","1","1","20","16","0.142584290304432"
"Cbr4","0.839847417840376","0.183333333333333","20","18","0.364756225013868"
"Glo1","1","1","20","6","0.498626891690335"
"Cnn3","0.839847417840376","0.183333333333333","20","18","2.39098231961938"
"Cd2bp2","1","1","20","14","0.693060866180912"
"Atrn","1","1","20","4","0.525657431332418"
"Cnpy2","1","1","20","0","0.821750735987446"
"Cacna2d1","1","1","20","6","1.00161224305712"
"Ptpn2","1","1","20","16","0.505943798262723"
"Man1a1","1","1","20","6","0.581482379557725"
"Rpl14","1","1","20","16","0.362542739400888"
"Arpc5l","1","0.611111111111111","24","10","0.430281860143599"
"Arpc4","0.606912637828668","0.0305555555555556","20","6","0.214195551540867"
"Gypc","1","1","20","8","0.946965094545849"
"Rps20","1","1","20","2","0.320808026961198"
"Spty2d1","1","1","24","22","0.580253226190041"
"Sipa1l1","0.839847417840376","0.183333333333333","24","20","1.37572439498031"
"Klf15","0.839847417840376","0.183333333333333","20","16","1.55055418270741"
"Med26","1","1","20","16","0.120997927383838"
"Ythdf3","1","1","24","0","0.191907972868374"
"Hmgn2","1","1","24","6","0.25093278701048"
"Psma1","1","1","24","6","0.489211857596973"
"Cdipt","1","1","20","12","0.108580673895524"
"Maz","1","0.611111111111111","24","6","1.720825217872"
"Gzma","1","1","20","12","0.268174356578508"
"Mgmt","1","1","20","18","1.0241721805829"
"Jade2","1","1","20","6","0.532464708638426"
"Fbxl20","0.839847417840376","0.183333333333333","24","8","0.43231327165037"
"Tfb1m","1","1","24","22","0.70890242169152"
"Pgam5","1","1","20","8","0.872052187221693"
"Jarid2","0.839847417840376","0.183333333333333","20","18","1.88756285561286"
"Msmo1","1","1","24","12","0.124649440242303"
"Znf768","0.839847417840376","0.183333333333333","20","4","0.93713732331999"
"Rft1","1","0.611111111111111","20","0","0.141718298430478"
"Anxa1","1","1","24","6","1.01165330967101"
"Irf2bp1","0.839847417840376","0.183333333333333","20","18","3.17767336603286"
"Znf48","0.839847417840376","0.183333333333333","24","20","2.67352622186332"
"Mob4","0.839847417840376","0.183333333333333","24","10","0.834790589535152"
"Taldo1","1","1","20","14","0.289596196983107"
"Sox13","1","1","20","0","1.78049032230398"
"Gtf2e1","0.839847417840376","0.183333333333333","20","18","0.712626208334949"
"Mcm6","1","1","20","18","0.594682422749716"
"Znf32","0.839847417840376","0.183333333333333","24","4","0.479223138598242"
"Usp9x","1","1","20","14","0.488543741864481"
"Psmc1","1","0.611111111111111","20","4","0.703772875543472"
"Zbtb48","1","1","20","0","0.534404805834245"
"Ptms","1","0.611111111111111","20","4","0.139981791594106"
"Araf","1","1","20","0","1.07085479747599"
"Spcs3","0.839847417840376","0.183333333333333","24","6","0.917324710637474"
"Qrich1","0.606912637828668","0.0305555555555556","20","18","4.60696142061154"
"Mau2","0.606912637828668","0.0305555555555556","20","6","0.656682083311315"
"Oat","1","0.611111111111111","24","6","0.322586277452065"
"Arhgef2","1","1","24","6","1.09787083628342"
"Prdx5","1","1","20","6","0.663675648025836"
"Znhit1","1","0.611111111111111","24","4","0.457046227242006"
"Unknown_13","1","1","24","12","0.704919624861323"
"Flywch1","1","1","20","4","0.672871097980859"
"Nmnat3","1","1","20","16","0.0878144025980561"
"Pygl","1","1","20","0","2.67720226687466"
"Ddi2","1","1","20","0","0.739307206724283"
"Gpc4","1","0.611111111111111","20","8","0.454051856484767"
"Sdf2l1","1","0.611111111111111","20","4","0.269752177004463"
"Sp2","1","1","24","12","0.890320499430648"
"Rpl27a","1","1","20","18","0.138778059105009"
"Ptpmt1","1","1","24","6","0.18315177862424"
"Get1","1","1","20","6","0.3775379750954"
"Pusl1","1","1","20","4","0.267154541751021"
"Abat","1","1","24","6","0.539942546460476"
"Mxra7","1","1","20","10","0.128044194945563"
"Tada1","1","0.611111111111111","24","18","0.396147783456691"
"Mark2","1","0.611111111111111","24","22","0.261499608745497"
"Mettl3","1","0.611111111111111","24","22","1.35166428279835"
"Skil","1","1","20","0","1.99629821007901"
"Rtp3","1","1","24","6","0.324708157999282"
"Ubr4","1","1","20","10","0.468550375749222"
"Twnk","0.839847417840376","0.183333333333333","20","0","0.756570858278"
"Hmgb1","1","0.611111111111111","24","6","1.07749554642499"
"Dock7","1","1","24","12","1.27888162228893"
"Gps2","1","0.611111111111111","20","0","2.59907636315151"
"Map1s","1","1","20","18","0.65826543812464"
"Polr3e","1","1","24","6","1.28555706585228"
"Dyrk1a","1","1","20","16","0.586853234424178"
"Pkp4","1","1","24","0","0.758539177018812"
"Rad23b","1","1","24","10","0.211746295810006"
"Aff1","1","0.611111111111111","20","0","1.34831291060296"
"Atp5me","0.839847417840376","0.183333333333333","20","8","0.555462133768789"
"Ss18l1","1","1","24","10","0.490257595647578"
"Hsph1","1","1","20","18","1.14600632972577"
"Tgs1","1","1","20","0","1.45940701239672"
"Bckdha","1","0.611111111111111","24","18","0.478404942771924"
"Rara","1","0.611111111111111","20","18","1.26739501462634"
"Pbx2","1","1","20","0","1.87187047195174"
"Pkm","1","1","20","10","0.383305530532524"
"Maea","1","0.611111111111111","20","18","0.538511123346061"
"Amy2a5","1","1","20","4","1.41319181471247"
"Rps27l","0.606912637828668","0.0305555555555556","24","22","0.156925671105801"
"Lum","1","1","24","6","0.431917217751716"
"Klf13","1","1","20","16","1.66791847058406"
"Actr1b","1","1","20","6","0.561586883494033"
"Tmub1","1","1","24","22","0.158406189359148"
"Erp29","1","1","20","6","0.342419437733673"
"Sirt7","1","1","20","0","1.09930003369073"
"Slc44a2","1","1","20","6","0.41175634398739"
"Vkorc1l1","1","0.611111111111111","20","14","0.412904208980968"
"Ankrd17","1","1","20","18","0.415662682278188"
"Rnh1","1","1","20","18","1.3861307223339"
"Elf2","1","1","20","0","2.01672047552807"
"Cbx2","0.839847417840376","0.183333333333333","24","4","0.319516362733042"
"Nab1","1","0.611111111111111","20","18","3.58761672867802"
"Tmed3","1","1","20","0","0.209327961444101"
"Pgm1","0.839847417840376","0.183333333333333","20","6","0.618457995133401"
"P2rx4","0.839847417840376","0.183333333333333","20","8","0.477487356720441"
"Yars2","1","1","20","16","0.781286780042579"
"Znf750","1","0.611111111111111","20","18","2.85452349384697"
"Ctsb","1","1","20","10","0.0878388356094324"
"Epx","1","1","20","10","1.18789975510176"
"Calm2","1","0.611111111111111","24","10","0.271603433904269"
"Entpd1","1","1","20","6","0.52472046651699"
"Eny2","0.839847417840376","0.183333333333333","20","12","0.346729060928138"
"Rab4b","0.839847417840376","0.183333333333333","20","0","2.43653394404799"
"Dync1li1","1","1","20","0","0.323608800800358"
"Ranbp3","0.839847417840376","0.183333333333333","20","18","2.18265187449352"
"Tbc1d20","1","0.611111111111111","20","6","0.514127092472376"
"Apoa4","0.839847417840376","0.183333333333333","24","6","1.46565943191322"
"Ncoa3","1","1","20","18","1.5651181940835"
"Mtmr10","0.839847417840376","0.183333333333333","20","18","0.622287376016606"
"Rap2c","0.839847417840376","0.183333333333333","20","8","0.438599154163677"
"Bcl2l13","1","1","20","6","0.422176559703037"
"Luzp1","1","1","20","16","1.3672847344583"
"Coro1b","1","1","20","16","0.44640255182929"
"Vamp3","1","0.611111111111111","20","6","0.486291811179815"
"Akap1","0.839847417840376","0.183333333333333","24","2","1.39126031586349"
"Ctc1","1","0.611111111111111","24","6","0.826660174719388"
"Hhex","0.606912637828668","0.0305555555555556","20","18","0.855983848169538"
"Crebrf","1","1","24","10","0.374153545040388"
"Ubp1","1","1","20","14","0.508225732364023"
"Dnm2","0.606912637828668","0.0305555555555556","20","0","1.00063728617031"
"Eif5","1","1","20","16","0.742371021664107"
"Rras2","0.839847417840376","0.183333333333333","24","16","1.54347612228576"
"Dbp","0.606912637828668","0.0305555555555556","24","14","4.77075891809956"
"Rmdn3","0.839847417840376","0.183333333333333","20","6","0.394646995195183"
"Kansl1l","1","0.611111111111111","20","18","0.924940649511484"
"Il33","1","1","20","14","0.497395537542861"
"Tnrc6b","1","1","24","0","0.106939675211042"
"Rab12","1","0.611111111111111","24","0","1.11061862169228"
"Foxp1","1","0.611111111111111","20","18","2.73275209864597"
"Hsf1","1","1","20","18","3.06790098628481"
"Mtx2","0.839847417840376","0.183333333333333","20","6","1.11564077997858"
"Sc5d","0.839847417840376","0.183333333333333","24","8","0.559451331511324"
"Tdrd7","1","0.611111111111111","20","18","1.50976777430105"
"Prrc2c","1","1","20","16","0.347006614692098"
"Asah1","1","0.611111111111111","24","6","0.641443596547974"
"Nsmce3","1","1","20","10","0.397177043682511"
"Gphn","1","0.611111111111111","24","6","0.577019276696159"
"Dnase1l3","1","1","24","6","1.33398402577691"
"Myo1g","1","1","24","18","1.73408176141429"
"Aggf1","0.839847417840376","0.183333333333333","20","18","1.13114332743125"
"Slc6a12","0.839847417840376","0.183333333333333","20","8","0.561422054744815"
"Lactb2","1","0.611111111111111","20","16","0.621849229041807"
"Tysnd1","1","1","24","22","0.555648445589062"
"Rhbdd1","0.606912637828668","0.0305555555555556","24","8","0.470206559497746"
"Colec11","0.839847417840376","0.183333333333333","24","14","0.590596246696389"
"Slc25a22","1","1","20","8","0.351946226804863"
"Dnajc16","1","1","24","12","0.18252070154296"
"Med9","1","1","24","6","0.253367532176011"
"Tle5","0.839847417840376","0.183333333333333","20","18","2.69646837965389"
"Psap","1","1","20","6","1.10426297721425"
"Rab17","1","1","20","18","0.296071312504878"
"Gid8","1","1","20","14","0.796989629062939"
"Zfp809","1","1","20","18","0.807841713390646"
"Eif3i","1","1","20","18","1.06046786342321"
"Rnf115","0.839847417840376","0.183333333333333","20","0","2.59432114323628"
"Vkorc1","1","0.611111111111111","24","8","0.212230729185171"
"Ago2","1","1","24","6","0.121268110416293"
"Dnttip1","1","1","20","0","0.842162045299904"
"Dync1i2","1","1","20","0","1.23627609335299"
"Emc10","1","1","20","4","0.183586752077481"
"Pkp1","0.839847417840376","0.183333333333333","24","8","1.13132687233297"
"Nes","0.839847417840376","0.183333333333333","24","6","0.327243486228389"
"Arpc1a","1","0.611111111111111","20","8","0.388555485070924"
"Psma6","1","1","24","6","0.56585423093564"
"Klc4","1","1","20","18","2.15625672486697"
"Tspan4","1","1","20","8","0.291159325255826"
"Ifi203","1","1","20","18","0.242983759241374"
"Rpap3","1","0.611111111111111","20","0","1.49772344723542"
"Vma22","1","1","20","12","0.192032903561824"
"Pdxdc1","0.606912637828668","0.0305555555555556","20","16","3.13511504690776"
"Sec22a","1","1","20","18","0.199270758811399"
"Eif1","1","0.611111111111111","24","2","0.459335636006766"
"Ubxn4","0.839847417840376","0.183333333333333","24","6","0.636190062756902"
"Grhpr","1","1","20","8","1.12399952609962"
"Krt24","1","1","20","10","0.503340109007783"
"Slc29a1","0.839847417840376","0.183333333333333","20","6","0.252590334468607"
"Tmbim6","1","0.611111111111111","24","4","1.05782706986474"
"Cntrob","1","0.611111111111111","20","8","1.13735648096198"
"Chlsn","1","0.611111111111111","20","14","0.226341773463557"
"Thra","1","1","24","6","0.889627927716991"
"Unknown_14","1","1","24","6","0.482818887922695"
"Erbin","1","0.611111111111111","24","6","0.225847605604978"
"Hdgfl3","1","1","20","2","0.243002426914428"
"Aimp1","1","1","24","12","0.651115282835183"
"Smad2","1","1","20","0","1.19051289231883"
"Smad3","0.839847417840376","0.183333333333333","24","0","1.27862303007296"
"Tst","1","0.611111111111111","24","0","0.165084211009818"
"Pbld2","1","1","24","6","0.912536225739035"
"Rpp38","1","1","20","10","0.672902355923833"
"Nectin2","1","0.611111111111111","20","6","0.210908152733598"
"Blmh","0.839847417840376","0.183333333333333","24","6","2.65681863350691"
"Ntpcr","1","0.611111111111111","24","18","0.896000832964809"
"Cideb","1","1","20","4","0.422954141453925"
"Pcgf5","1","0.611111111111111","20","0","1.40953663154619"
"Fam76a","1","1","20","16","0.348437182391502"
"Inip","1","0.611111111111111","24","6","0.194707778156812"
"Ergic2","1","1","20","10","0.401029845380928"
"Tnnt3","1","1","20","18","1.30369018044717"
"Ssr1","1","0.611111111111111","24","8","0.206179370622777"
"Gpat3","1","0.611111111111111","24","0","0.174225071144069"
"Polr2j","1","1","20","10","0.224337995338013"
"Rplp2","1","0.611111111111111","20","4","0.3069570464319"
"Cela2a","1","1","20","10","1.11043029424887"
"Fkbp11","1","1","24","12","0.189736768331571"
"Esam","1","1","20","4","0.152203972953268"
"Rps25","1","1","20","10","0.183323689408533"
"Acat2","0.839847417840376","0.183333333333333","20","6","1.16338256456287"
"Ppm1l","1","0.611111111111111","24","2","0.430684305593962"
"Gtf2b","1","1","24","6","0.315269475596043"
"Gpd1","1","1","24","6","0.685837613043719"
"Ccs","0.839847417840376","0.183333333333333","20","18","2.79403043386258"
"Ccnq","1","1","20","16","0.971965165649023"
"Atp6v0d1","1","0.611111111111111","24","2","0.185560129771806"
"Atf2","1","0.611111111111111","24","6","0.782929767897922"
"Slc22a27","1","0.611111111111111","20","6","0.387942491666298"
"Fam98a","1","0.611111111111111","24","18","2.54757475849854"
"Pdlim5","1","1","24","6","1.04197855607616"
"Tef","0.606912637828668","0.0305555555555556","20","14","1.87487398572997"
"Tor4a","1","1","20","10","0.401175441349895"
"Gpatch2l","0.839847417840376","0.183333333333333","24","20","2.86821159215883"
"Tmco1","1","1","24","18","0.161270205988755"
"Gldc","0.839847417840376","0.183333333333333","20","0","1.68868941660387"
"Slc4a4","1","1","20","6","0.347321584692656"
"Dpy19l3","1","1","20","12","0.333057562612582"
"Nherf2","1","0.611111111111111","20","8","0.453236545180126"
"Stx17","0.839847417840376","0.183333333333333","24","4","0.377394073718411"
"Mrpl58","1","1","20","4","0.26442091504314"
"Fxr1","1","1","20","16","0.734333865136136"
"Derl1","1","1","20","4","0.325001063288307"
"Pnpla8","1","1","24","10","0.735278294994848"
"Junb","1","1","24","6","0.711946749538339"
"gag","1","1","20","18","1.06926441965229"
"Tmem9","1","0.611111111111111","20","6","0.765617536820066"
"Anp32a","1","1","20","18","1.23290245348655"
"Dgat2","1","1","20","18","1.13326386479432"
"Ppa1","0.839847417840376","0.183333333333333","24","6","0.768947791917519"
"Psme1","0.839847417840376","0.183333333333333","20","8","0.912068520758686"
"Rtn1","1","1","20","4","1.08927415957458"
"Zfp11","1","1","20","8","0.66071835111174"
"Arl6ip6","1","1","24","12","0.119878155177141"
"Atm","1","1","20","2","0.416368265459524"
"Prpf39","0.839847417840376","0.183333333333333","20","16","3.66771500989817"
"Nelfcd","1","1","20","16","0.293611344998341"
"Clptm1l","1","1","24","6","0.134866164407578"
"St7","1","1","20","12","0.230569439866604"
"Tmem38b","1","1","24","6","0.305354934063991"
"Map7","1","1","24","12","0.125251609802824"
"Rpl36a","1","1","20","18","0.0925448329495033"
"Cdh13","1","1","20","2","0.318279305574232"
"Mgll","0.839847417840376","0.183333333333333","24","2","0.880031309036333"
"Kdm7a","1","0.611111111111111","20","8","0.397908173136642"
"Tmem41a","1","0.611111111111111","20","16","0.408409162734697"
"Ecm1","1","0.611111111111111","24","16","0.228474425647162"
"Scamp3","1","1","20","8","0.629417221723"
"Tmem208","1","1","20","6","1.33908369338945"
"Ndufa12","0.606912637828668","0.0305555555555556","20","10","0.997874543742225"
"Abcg3","1","0.611111111111111","20","14","0.199097211525785"
"Ndufaf2","1","1","20","8","0.125599041254063"
"Bdp1","1","1","20","0","0.524849859072912"
"Abcg5","0.839847417840376","0.183333333333333","24","20","0.845785945268245"
"Zbtb33","1","1","20","0","1.29304997396844"
"Ablim3","1","1","20","12","0.259661213684367"
"Dera","1","1","20","12","0.529046523275023"
"Itih4","0.839847417840376","0.183333333333333","20","14","1.2741498026985"
"Psma3","1","1","20","18","0.29635974176476"
"Rack1","0.839847417840376","0.183333333333333","20","18","0.764537917905409"
"Cav1","1","1","20","0","0.582767836494499"
"Nptn","1","0.611111111111111","24","6","0.48724017641564"
"Cyp2r1","1","1","24","0","0.979452840075841"
"Agfg2","1","1","20","18","0.95293850600373"
"Abcb10","1","1","20","6","2.22917532925741"
"Tubg1","1","0.611111111111111","24","14","0.225585858538551"
"Atad1","1","0.611111111111111","20","4","0.750712095690766"
"Osbp","1","0.611111111111111","20","0","0.261553070882887"
"Podxl","1","1","20","0","1.24950642712441"
"Cdkal1","0.606912637828668","0.0305555555555556","24","8","0.619223629919052"
"Iqsec1","1","0.611111111111111","24","18","0.909362173983982"
"Cdyl2","1","0.611111111111111","24","4","1.53259833592001"
"Wdr26","1","1","20","0","0.622800953055396"
"Mcm5","1","1","20","0","2.26986385821959"
"Ndufa8","1","0.611111111111111","20","2","0.117952465078671"
"Rab3a","1","1","24","0","0.227147213944567"
"Mfsd3","1","1","20","10","0.379496777942059"
"Slc25a24","1","1","20","10","0.382538312824889"
"Bhlhe41","0.839847417840376","0.183333333333333","20","12","2.55600280581186"
"Rybp","1","1","20","2","2.26436017444221"
"Abcg8","1","1","20","10","1.36880135002121"
"Rcn2","1","1","20","6","0.574804192106378"
"Mrpl22","0.839847417840376","0.183333333333333","20","4","0.306279130156721"
"Prmt1","1","1","20","2","1.1438449813764"
"Cmbl","1","1","20","0","0.63630256613063"
"Ino80d","1","1","20","16","0.429192371273604"
"Nrp1","0.839847417840376","0.183333333333333","24","4","0.561438914115908"
"Dnajc11","1","1","24","0","1.60333964449693"
"Ptrh2","1","0.611111111111111","20","4","0.582176451371477"
"Lsp1","1","0.611111111111111","20","0","0.370687363769644"
"Uqcrq","0.606912637828668","0.0305555555555556","20","6","1.28808475565854"
"Ikzf1","1","1","24","0","0.362982396595807"
"Clca3a1","1","1","24","6","0.764788739899894"
"Slc35e1","1","0.611111111111111","20","18","0.233251112344748"
"Khdc4","0.839847417840376","0.183333333333333","20","0","1.04588212269462"
"Lpp","1","1","20","2","0.523386775605626"
"Keg1","1","1","24","22","0.316108662747924"
"Npat","1","1","20","18","1.90512902841354"
"Strn3","1","1","20","4","0.385263174257227"
"Mospd2","1","1","20","6","0.157415290671369"
"Hsf2","1","1","20","18","2.3126167116231"
"Fdps","0.839847417840376","0.183333333333333","24","0","0.594778218094656"
"Dpep1","1","1","24","6","1.62542154584064"
"Saa4","1","0.611111111111111","20","16","1.27093710200079"
"Lifr","1","1","20","12","2.18293992063781"
"H2-Aa","1","1","20","10","1.09310322604495"
"Rad54l2","0.839847417840376","0.183333333333333","20","16","3.96628405639831"
"Ttc36","1","0.611111111111111","20","18","0.961659622067489"
"Cdc42bpa","1","0.611111111111111","20","8","1.25425220944052"
"Ier3ip1","1","1","24","6","0.140248258987333"
"Maged1","1","0.611111111111111","20","10","1.9439626485037"
"Taf12","1","0.611111111111111","20","18","0.627579646455065"
"Rps10","1","1","20","0","0.51110229127143"
"Cap1","1","1","24","6","1.39681745118412"
"Pex6","0.839847417840376","0.183333333333333","20","16","1.04952279406775"
"Met","1","1","20","4","0.88737560987021"
"Aldh3b1","0.839847417840376","0.183333333333333","24","10","0.346323771128928"
"Nr0b2","1","1","20","0","0.620013596055427"
"Fut8","1","0.611111111111111","20","10","0.47856674289515"
"Polr3c","1","1","20","18","1.01579173020233"
"Hsd17b8","1","1","24","0","0.567632933439417"
"Vasp","1","0.611111111111111","24","0","0.458583371278139"
"Strn4","1","1","20","10","0.183731779966893"
"Kng1","0.839847417840376","0.183333333333333","20","6","0.397286741187032"
"Rbpms","1","1","20","2","0.388597609361394"
"Bahcc1","1","1","20","2","0.585177170387228"
"Znf346","1","1","20","2","0.599327981187882"
"Tmem260","0.839847417840376","0.183333333333333","24","10","0.234413329692326"
"Tmem165","1","0.611111111111111","20","6","0.720938076298926"
"Znf394","1","1","24","6","0.502242663005417"
"C1qb","1","1","20","4","0.61950088976362"
"Zmym5","1","1","24","6","1.51888991231536"
"Mrps7","1","1","24","18","0.281606967822894"
"Mcm3","1","0.611111111111111","20","0","3.01789981907108"
"Ifitm2","1","1","20","10","0.386914176723886"
"H2-T23","0.839847417840376","0.183333333333333","20","8","0.53313267201674"
"Pipox","1","1","20","0","0.432438009549398"
"Unknown_15","1","1","24","10","2.06158134871625"
"Smurf2","0.606912637828668","0.0305555555555556","24","20","0.735842162334341"
"Ercc4","0.839847417840376","0.183333333333333","24","0","1.48711816881923"
"Ndufb7","1","1","20","4","1.35586805614688"
"Fkbp3","1","1","20","2","1.90435223055182"
"Cers5","1","1","20","6","0.0830792692370415"
"Mgst3","1","0.611111111111111","20","6","1.15559920281219"
"Trim27","0.606912637828668","0.0305555555555556","24","10","0.770399847781468"
"Cpn1","0.839847417840376","0.183333333333333","20","6","0.620974310500511"
"Slc43a2","0.839847417840376","0.183333333333333","20","4","0.351594090508023"
"Psma2","0.839847417840376","0.183333333333333","24","8","0.856442279138754"
"Nme1","1","1","24","6","1.85786282667841"
"Smad4","1","0.611111111111111","20","0","3.20855912088332"
"Trex1","1","1","24","12","0.288074698215425"
"Arfgap1","1","1","20","2","0.65527600955504"
"Abhd2","0.839847417840376","0.183333333333333","20","16","1.21024066368463"
"Ormdl2","1","0.611111111111111","20","8","0.2233454073709"
"Prdx3","1","1","20","0","0.837988414776481"
"Zbtb5","0.606912637828668","0.0305555555555556","20","18","2.75857667871906"
"Msh2","1","0.611111111111111","20","0","2.88093932057768"
"Lsm8","1","1","24","18","0.0867825918493996"
"Tead3","1","1","20","16","0.347475715588102"
"Max","0.839847417840376","0.183333333333333","20","16","0.467727015675511"
"Srebf2","1","1","20","0","0.770810175292573"
"St3gal1","1","1","20","6","0.68218737396249"
"Cma1","0.839847417840376","0.183333333333333","24","4","1.83003957274638"
"Mgat2","1","1","20","6","0.539705502568656"
"Dlat","0.839847417840376","0.183333333333333","24","10","1.48491574513071"
"Med10","1","1","20","4","0.216091499476097"
"Csf1r","1","1","20","12","0.379749549270798"
"L3mbtl2","1","0.611111111111111","20","16","0.443106369572366"
"Zfp60","1","1","24","6","0.623402018906252"
"Inmt","1","0.611111111111111","20","4","0.162150289236853"
"Cenpb","0.839847417840376","0.183333333333333","20","18","0.77584153157271"
"Mief1","1","1","20","18","0.240780420684409"
"Gtpbp2","1","0.611111111111111","20","16","1.01590993061291"
"Znf143","1","0.611111111111111","20","0","1.20618161532457"
"Mlh1","1","0.611111111111111","20","0","3.48005701801841"
"Rab33b","1","1","20","0","1.98577546336856"
"Ptdss2","1","0.611111111111111","24","16","0.346864809812567"
"Ces1e","1","1","20","14","1.00390909535578"
"Aqp1","1","1","24","6","0.157426335268906"
"Nufip2","1","1","24","6","0.202100215133312"
"Vtn","0.606912637828668","0.0305555555555556","20","2","0.253022485057986"
"Rtn4ip1","1","1","20","4","0.653644428343581"
"Gtf2h3","1","1","20","16","0.132161079237118"
"Acly","1","1","24","0","0.65343327761677"
"Dus3l","1","0.611111111111111","20","18","2.10141339148873"
"Psmc6","1","0.611111111111111","20","2","0.392065087667673"
"Cep152","0.839847417840376","0.183333333333333","24","14","0.512824308857369"
"Gabpb2","0.606912637828668","0.0305555555555556","20","18","2.16485390211545"
"Brdt","1","1","20","0","0.264656092823665"
"Agxt","1","1","24","6","0.354561169178701"
"Dpysl2","1","1","20","0","0.965226283267208"
"Zdhhc17","1","0.611111111111111","20","6","2.22897028614933"
"Mark3","1","1","20","10","0.553092268994811"
"Prkd3","1","1","20","16","1.31554244674541"
"Tut7","1","0.611111111111111","20","18","1.47670647599524"
"Gpank1","0.839847417840376","0.183333333333333","20","16","0.830105885151377"
"Zmiz1","0.839847417840376","0.183333333333333","20","18","0.852553914602761"
"Agxt2","1","1","24","18","0.718714329591234"
"Znf668","0.839847417840376","0.183333333333333","24","18","0.298373113497697"
"Slc35d1","1","1","20","16","0.257905556175468"
"Patz1","1","1","20","16","0.547743529541488"
"Sccpdh","1","1","20","6","0.220324885293671"
"Nhsl3","1","1","20","16","0.172345292635943"
"Dgcr6","1","1","24","10","0.102149856717805"
"Pigo","1","0.611111111111111","24","18","0.495523501182888"
"Rpl28","1","0.611111111111111","24","20","0.247307391256357"
"Coro2b","1","1","20","6","0.747142947107895"
"Pemt","1","1","20","4","0.620745220533176"
"Acnat1","1","1","24","22","1.41026804492295"
"RTRAF","1","0.611111111111111","20","14","0.282728409721343"
"Morf4l2","1","1","24","22","0.135650703749868"
"Rars2","1","1","20","0","1.27110476652699"
"Lrpap1","1","1","24","0","0.965272160692461"
"Taok2","1","1","20","16","0.33906340741474"
"Gstm4","0.839847417840376","0.183333333333333","20","6","1.28715513883554"
"Pam","1","1","20","0","1.27139238742966"
"Alg11","1","1","20","6","0.27310158888861"
"Ces1c","1","1","24","6","0.537560843500056"
"Per2","1","0.611111111111111","20","18","4.09670178576739"
"Ercc6","1","1","20","0","1.11399817849266"
"Dgke","1","0.611111111111111","20","6","0.663665999302423"
"Hipk2","1","1","20","18","1.33295643759476"
"Ppp2r5c","1","1","20","2","0.657301488282214"
"Irag1","1","1","24","22","0.159739791784527"
"Fxr2","1","0.611111111111111","20","18","0.689852411866199"
"Znf593","1","0.611111111111111","24","10","1.08932330701998"
