"CycID","JTK_pvalue","JTK_BH.Q","JTK_period","JTK_adjphase","JTK_amplitude","meta2d_Base","meta2d_AMP","meta2d_rAMP"
"Gphn","0.611111111111111","1","24","6","0.577019276696159","-4.96281426428572","0.332920506975528","0.0670830075933628"
"Dnase1l3","1","1","24","6","1.33398402577691","-2.63408183482431","0.435041658280952","0.165158748118381"
"Myo1g","1","1","24","18","1.73408176141429","-5.82030959682009","0.540846572337435","0.0929240211951827"
"Aggf1","0.183333333333333","0.839847417840376","20","18","1.13114332743125","-3.01398107200243","1.08858786558019","0.3611793968092"
"Slc6a12","0.183333333333333","0.839847417840376","20","8","0.561422054744815","-0.859477443062843","0.486581557842607","0.486581557842607"
"Lactb2","0.611111111111111","1","20","16","0.621849229041807","-1.08511911698028","0.74782980758386","0.689168401774132"
"Tysnd1","1","1","24","22","0.555648445589062","-2.59365734698521","0.558714154651512","0.215415561851663"
"Rhbdd1","0.0305555555555556","0.606912637828668","24","8","0.470206559497746","-0.441912608643752","0.350507733323551","0.350507733323551"
"Colec11","0.183333333333333","0.839847417840376","24","14","0.590596246696389","-4.43806426213977","0.760956413061427","0.171461332715029"
"Slc25a22","1","1","20","8","0.351946226804863","0.261032146073692","0.33570077459941","0.33570077459941"
"Dnajc16","1","1","24","12","0.18252070154296","0.235028888985769","0.146076785736101","0.146076785736101"
"Med9","1","1","24","6","0.253367532176011","0.0509500191946462","0.201398704800334","0.201398704800334"
"Tle5","0.183333333333333","0.839847417840376","20","18","2.69646837965389","-3.14694029130313","2.51714157126351","0.79986950442621"
"Psap","1","1","20","6","1.10426297721425","-0.709720268191166","1.06420633927904","1.06420633927904"
"Rab17","1","1","20","18","0.296071312504878","-0.67970464283452","0.166155676724363","0.166155676724363"
"Gid8","1","1","20","14","0.796989629062939","-4.89209670163091","0.558169772808869","0.114096226393642"
"Zfp809","1","1","20","18","0.807841713390646","-2.12863330608259","0.615237136442519","0.289029178808991"
"Eif3i","1","1","20","18","1.06046786342321","-2.89065161963583","0.778878486945686","0.269447373614607"
"Rnf115","0.183333333333333","0.839847417840376","20","0","2.59432114323628","-4.23803834422208","2.05438730865991","0.484749580300696"
"Vkorc1","0.611111111111111","1","24","8","0.212230729185171","1.30466043842995","0.213544266232493","0.163678042149784"
"Ago2","1","1","24","6","0.121268110416293","-2.71869044756657","0.16430314458962","0.0604346643203472"
"Dnttip1","1","1","20","0","0.842162045299904","-0.813448502304274","0.474888650919119","0.474888650919119"
"Dync1i2","1","1","20","0","1.23627609335299","-3.58708414243681","1.44754330802125","0.403543170592561"
"Emc10","1","1","20","4","0.183586752077481","2.3158510693962","0.0448813158472549","0.0193800527332514"
"Pkp1","0.183333333333333","0.839847417840376","24","8","1.13132687233297","-5.04887791782427","0.913683236964834","0.180967583656404"
"Nes","0.183333333333333","0.839847417840376","24","6","0.327243486228389","-1.69683638727545","0.711999776729119","0.419604260062074"
"Arpc1a","0.611111111111111","1","20","8","0.388555485070924","0.151609680002093","0.35387489286084","0.35387489286084"
"Psma6","1","1","24","6","0.56585423093564","-1.56782630618071","0.0868917296698364","0.0554217832213238"
"Klc4","1","1","20","18","2.15625672486697","-5.44136880084629","1.27008580394651","0.233412924290112"
"Tspan4","1","1","20","8","0.291159325255826","-1.09674262190542","0.197173973896384","0.179781445489758"
"Ifi203","1","1","20","18","0.242983759241374","-5.0221361335695","0.00859200346846309","0.00171082647701075"
"Rpap3","0.611111111111111","1","20","0","1.49772344723542","-5.6215348561849","1.26736898851936","0.225448924705142"
"Vma22","1","1","20","12","0.192032903561824","0.793077846981198","0.127246631688818","0.127246631688818"
"Pdxdc1","0.0305555555555556","0.606912637828668","20","16","3.13511504690776","-4.63574074759566","3.2968402349418","0.711178733765841"
"Sec22a","1","1","20","18","0.199270758811399","-0.955389091369103","0.0488632776088663","0.0488632776088663"
"Eif1","0.611111111111111","1","24","2","0.459335636006766","-1.71135491261089","0.596516973244047","0.348564151625325"
"Ubxn4","0.183333333333333","0.839847417840376","24","6","0.636190062756902","-4.25206249788222","0.210525137196245","0.0495112988816835"
"Grhpr","1","1","20","8","1.12399952609962","-2.58027270256531","0.476514470072677","0.184676011027411"
"Krt24","1","1","20","10","0.503340109007783","-1.06361832555257","0.174645351758186","0.164199269195042"
"Slc29a1","0.183333333333333","0.839847417840376","20","6","0.252590334468607","1.95962322043293","0.349300188580534","0.178248647463651"
"Tmbim6","0.611111111111111","1","24","4","1.05782706986474","-0.458792022421273","0.300402226695911","0.300402226695911"
"Cntrob","0.611111111111111","1","20","8","1.13735648096198","-3.24122515656494","0.965935043485093","0.298015409860879"
"Chlsn","0.611111111111111","1","20","14","0.226341773463557","-0.215249981717669","0.374078222566498","0.374078222566498"
"Thra","1","1","24","6","0.889627927716991","-6.38952365423276","0.531067532614001","0.0831153559095433"
"Unknown_14","1","1","24","6","0.482818887922695","2.42816220418444","0.143858665852885","0.0592459044148593"
"Erbin","0.611111111111111","1","24","6","0.225847605604978","-2.72345083337424","0.295606579717555","0.108541184623227"
"Hdgfl3","1","1","20","2","0.243002426914428","-1.03463722375119","0.055907567520657","0.0540359134943533"
"Aimp1","1","1","24","12","0.651115282835183","-2.51071692780102","0.812906775548185","0.323774761920357"
"Smad2","1","1","20","0","1.19051289231883","-3.04270772715889","0.667009814961647","0.219215867829824"
"Smad3","0.183333333333333","0.839847417840376","24","0","1.27862303007296","-3.08378902358684","1.31499225248424","0.426420952414812"
"Tst","0.611111111111111","1","24","0","0.165084211009818","-0.511048950002429","0.317046380755688","0.317046380755688"
"Pbld2","1","1","24","6","0.912536225739035","-3.33020600958892","0.334209437775255","0.100356985968117"
"Rpp38","1","1","20","10","0.672902355923833","0.510720374304899","0.397860184426912","0.397860184426912"
"Nectin2","0.611111111111111","1","20","6","0.210908152733598","-1.123263089363","0.343018006936712","0.305376371915894"
"Blmh","0.183333333333333","0.839847417840376","24","6","2.65681863350691","-3.912388892242","2.43334060002419","0.621957751911969"
"Ntpcr","0.611111111111111","1","24","18","0.896000832964809","-2.02819072440445","1.02353502666779","0.504654229186627"
"Cideb","1","1","20","4","0.422954141453925","1.8120239864873","0.173832688826341","0.0959328850625894"
"Pcgf5","0.611111111111111","1","20","0","1.40953663154619","-4.06806911677253","0.793694106734873","0.195103397693637"
"Fam76a","1","1","20","16","0.348437182391502","-3.17706637234425","0.720173288427113","0.226678704195821"
"Inip","0.611111111111111","1","24","6","0.194707778156812","0.424668624960452","0.103390087533517","0.103390087533517"
"Ergic2","1","1","20","10","0.401029845380928","0.236029357986545","0.266574260589019","0.266574260589019"
"Tnnt3","1","1","20","18","1.30369018044717","-6.28226662640991","0.627756949463725","0.0999252318939647"
"Ssr1","0.611111111111111","1","24","8","0.206179370622777","5.17242774079361","0.145810922186969","0.0281900356068768"
"Gpat3","0.611111111111111","1","24","0","0.174225071144069","-2.54545389128799","0.301966886669007","0.118629878821421"
"Polr2j","1","1","20","10","0.224337995338013","1.56373819992476","0.153970934120883","0.0984633707408897"
"Rplp2","0.611111111111111","1","20","4","0.3069570464319","1.12652925441043","0.349243989478646","0.31001768317275"
"Cela2a","1","1","20","10","1.11043029424887","-5.58712985719079","1.4411679260102","0.257944233058299"
"Fkbp11","1","1","24","12","0.189736768331571","2.03990955616651","0.225846842512262","0.110714145060766"
"Esam","1","1","20","4","0.152203972953268","-1.22739605043225","0.110736316944842","0.0902205257266746"
"Rps25","1","1","20","10","0.183323689408533","1.40003590932056","0.0909064869082113","0.0649315394719613"
"Acat2","0.183333333333333","0.839847417840376","20","6","1.16338256456287","-1.81122138922115","1.44320456207647","0.796812896902167"
"Ppm1l","0.611111111111111","1","24","2","0.430684305593962","-3.43858847197092","0.299904917868516","0.0872174499254973"
"Gtf2b","1","1","24","6","0.315269475596043","0.307083533492097","0.149079803496609","0.149079803496609"
"Gpd1","1","1","24","6","0.685837613043719","-0.432125752844982","0.35213025646603","0.35213025646603"
"Ccs","0.183333333333333","0.839847417840376","20","18","2.79403043386258","-3.11161161120554","2.04794593066171","0.658162452950956"
"Ccnq","1","1","20","16","0.971965165649023","-1.94325050613864","1.09347095044837","0.56270200213207"
"Atp6v0d1","0.611111111111111","1","24","2","0.185560129771806","1.11452000885216","0.199708641046924","0.179188026648892"
"Atf2","0.611111111111111","1","24","6","0.782929767897922","-3.2728302586636","0.0689786596208159","0.0210761494392263"
"Slc22a27","0.611111111111111","1","20","6","0.387942491666298","2.32613931909902","0.47301376451594","0.203347134297679"
"Fam98a","0.611111111111111","1","24","18","2.54757475849854","-3.3724084804126","2.13057553001783","0.631766745455805"
"Pdlim5","1","1","24","6","1.04197855607616","-3.3878844531538","0.598127368346041","0.176548927986384"
"Tef","0.0305555555555556","0.606912637828668","20","14","1.87487398572997","0.158761232739541","3.06006148044179","3.06006148044179"
"Tor4a","1","1","20","10","0.401175441349895","-0.131506315073368","0.0831074052869407","0.0831074052869407"
"Gpatch2l","0.183333333333333","0.839847417840376","24","20","2.86821159215883","-5.45803635858919","2.45354293324682","0.449528506600316"
"Tmco1","1","1","24","18","0.161270205988755","2.16590906327245","0.010901125474318","0.00503304855183881"
"Gldc","0.183333333333333","0.839847417840376","20","0","1.68868941660387","-4.15927136492263","1.74782943310323","0.420224909546325"
"Slc4a4","1","1","20","6","0.347321584692656","-2.08213352108225","0.310790790673146","0.149265543024159"
"Dpy19l3","1","1","20","12","0.333057562612582","-1.2020974192231","0.192736996302726","0.160333924040274"
"Nherf2","0.611111111111111","1","20","8","0.453236545180126","-1.70991942675507","0.498924513112836","0.291782469574985"
"Stx17","0.183333333333333","0.839847417840376","24","4","0.377394073718411","-0.420397283745505","0.362219508643413","0.362219508643413"
"Mrpl58","1","1","20","4","0.26442091504314","-0.523413678385721","0.0856878128030049","0.0856878128030049"
"Fxr1","1","1","20","16","0.734333865136136","-3.44708239826107","0.910051022250688","0.264006170177358"
"Derl1","1","1","20","4","0.325001063288307","1.37210860749501","0.000892043604046081","0.000650126090000003"
"Pnpla8","1","1","24","10","0.735278294994848","-1.90985829543359","0.490650131924595","0.25690394575227"
"Junb","1","1","24","6","0.711946749538339","-3.35222047578966","0.0377485005339201","0.0112607451707149"
"gag","1","1","20","18","1.06926441965229","-5.96387276447192","1.62521283106667","0.27250964184689"
"Tmem9","0.611111111111111","1","20","6","0.765617536820066","-4.6858692599798","1.37935741976127","0.294365323322576"
"Anp32a","1","1","20","18","1.23290245348655","-1.28666461651485","0.68318065205207","0.53097026473191"
"Dgat2","1","1","20","18","1.13326386479432","-2.45553224773214","0.306091393376137","0.124653786835353"
"Ppa1","0.183333333333333","0.839847417840376","24","6","0.768947791917519","-1.96318254212293","0.912140786682825","0.464623521812934"
"Psme1","0.183333333333333","0.839847417840376","20","8","0.912068520758686","-2.48521757065831","0.707123018769068","0.284531635023713"
"Rtn1","1","1","20","4","1.08927415957458","-2.30972908550923","0.499804317625968","0.216390883572293"
"Zfp11","1","1","20","8","0.66071835111174","-4.96993595477559","0.227731788694579","0.0458218759289548"
"Arl6ip6","1","1","24","12","0.119878155177141","1.82664653468409","0.114200799435137","0.0625193748580852"
"Atm","1","1","20","2","0.416368265459524","-4.36277432558956","0.233032141286777","0.05341375095199"
"Prpf39","0.183333333333333","0.839847417840376","20","16","3.66771500989817","-3.78546541045217","3.8930103830785","1.02840997366648"
"Nelfcd","1","1","20","16","0.293611344998341","-0.655127635914022","0.29838637672495","0.29838637672495"
"Clptm1l","1","1","24","6","0.134866164407578","0.0106380640617918","0.0934029314098869","0.0934029314098869"
"St7","1","1","20","12","0.230569439866604","-2.43636462314911","0.00779724938658114","0.00320036225797059"
"Tmem38b","1","1","24","6","0.305354934063991","0.80057093946919","0.0577748720860269","0.0577748720860269"
"Map7","1","1","24","12","0.125251609802824","-0.0248230894843523","0.186583539070169","0.186583539070169"
"Rpl36a","1","1","20","18","0.0925448329495033","3.54087771863943","0.242892131515992","0.0685965884213936"
"Cdh13","1","1","20","2","0.318279305574232","-3.30148960337618","0.0459252627797809","0.0139104671820916"
"Mgll","0.183333333333333","0.839847417840376","24","2","0.880031309036333","-1.30727626688082","1.15563077080057","0.883998891495157"
"Kdm7a","0.611111111111111","1","20","8","0.397908173136642","-3.49291393237505","0.460296494910873","0.131780085001376"
"Tmem41a","0.611111111111111","1","20","16","0.408409162734697","-0.288027465028579","0.51531341144806","0.51531341144806"
"Ecm1","0.611111111111111","1","24","16","0.228474425647162","-1.12140773894003","0.093564345041862","0.0834347238679667"
"Scamp3","1","1","20","8","0.629417221723","-3.25612593222859","0.421187280497296","0.129352269925575"
"Tmem208","1","1","20","6","1.33908369338945","-3.20895451105018","1.86655362107468","0.58167032740636"
"Ndufa12","0.0305555555555556","0.606912637828668","20","10","0.997874543742225","-2.07481022778773","1.08670843268384","0.523762808824471"
"Abcg3","0.611111111111111","1","20","14","0.199097211525785","-2.21654165474707","0.432209564222341","0.194992755176379"
"Ndufaf2","1","1","20","8","0.125599041254063","0.108702809168027","0.105439156540696","0.105439156540696"
"Bdp1","1","1","20","0","0.524849859072912","-5.39082424909254","0.457350184120729","0.0848386374676779"
"Abcg5","0.183333333333333","0.839847417840376","24","20","0.845785945268245","-2.23901953792798","0.716187926680652","0.319866760673032"
"Zbtb33","1","1","20","0","1.29304997396844","-2.42615740837782","0.843916358094223","0.347840727555465"
"Ablim3","1","1","20","12","0.259661213684367","-4.15336683552179","0.148874826131948","0.0358443720546645"
"Dera","1","1","20","12","0.529046523275023","-0.658532216789348","0.0213901624673411","0.0213901624673411"
"Itih4","0.183333333333333","0.839847417840376","20","14","1.2741498026985","-3.8818394942701","1.81321885827788","0.467102996132202"
"Psma3","1","1","20","18","0.29635974176476","-0.521849337885231","0.0846240641368141","0.0846240641368141"
"Rack1","0.183333333333333","0.839847417840376","20","18","0.764537917905409","-1.00486009811066","0.798799437298259","0.794935970489984"
"Cav1","1","1","20","0","0.582767836494499","0.456433301680549","0.422409754252103","0.422409754252103"
"Nptn","0.611111111111111","1","24","6","0.48724017641564","0.566017633870319","0.164147082017005","0.164147082017005"
"Cyp2r1","1","1","24","0","0.979452840075841","-3.1476238094885","0.91895129562116","0.291950802014836"
"Agfg2","1","1","20","18","0.95293850600373","-3.1496720773724","0.740812882257919","0.235203178000657"
"Abcb10","1","1","20","6","2.22917532925741","-4.09549461643045","2.32164390166199","0.566877537171686"
"Tubg1","0.611111111111111","1","24","14","0.225585858538551","-1.31819242799853","0.28170219192831","0.213703391056518"
"Atad1","0.611111111111111","1","20","4","0.750712095690766","-2.10512131501496","1.09740716043717","0.521303524224386"
"Osbp","0.611111111111111","1","20","0","0.261553070882887","-3.66563747601378","0.421917857850821","0.11510081414533"
"Podxl","1","1","20","0","1.24950642712441","-5.00428905926822","0.947406126432781","0.18931882535405"
"Cdkal1","0.0305555555555556","0.606912637828668","24","8","0.619223629919052","-0.943083595985362","0.560637485128272","0.560637485128272"
"Iqsec1","0.611111111111111","1","24","18","0.909362173983982","-1.97799254267118","0.577457542169556","0.291941212978351"
"Cdyl2","0.611111111111111","1","24","4","1.53259833592001","-4.45911020839407","0.535953375994627","0.120192897449747"
"Wdr26","1","1","20","0","0.622800953055396","-2.11006751199072","0.298514228574985","0.141471411165112"
"Mcm5","1","1","20","0","2.26986385821959","-4.72523914952866","0.842754573191137","0.178351729197707"
"Ndufa8","0.611111111111111","1","20","2","0.117952465078671","0.662591460541834","0.21098257238913","0.21098257238913"
"Rab3a","1","1","24","0","0.227147213944567","-2.37902832805037","0.0759362519776858","0.0319190196612396"
"Mfsd3","1","1","20","10","0.379496777942059","-1.25895204038331","0.186246854850756","0.147938006275481"
"Slc25a24","1","1","20","10","0.382538312824889","-1.86992640029164","0.256760035193692","0.137310235928883"
"Bhlhe41","0.183333333333333","0.839847417840376","20","12","2.55600280581186","-5.36357730047785","2.76516635457364","0.515545166903306"
"Rybp","1","1","20","2","2.26436017444221","-3.15584440773561","0.764295020662953","0.242183999562688"
"Abcg8","1","1","20","10","1.36880135002121","-5.94981610164487","0.507823971243132","0.0853512045696236"
"Rcn2","1","1","20","6","0.574804192106378","-4.16648715848211","0.754943473077969","0.181194239742479"
"Mrpl22","0.183333333333333","0.839847417840376","20","4","0.306279130156721","-1.38647068965632","0.41518824763981","0.299456923783024"
"Prmt1","1","1","20","2","1.1438449813764","-2.71123836359608","0.900338486274238","0.332076477805538"
"Cmbl","1","1","20","0","0.63630256613063","-1.88011006076663","0.512167415825675","0.272413528608445"
"Ino80d","1","1","20","16","0.429192371273604","-2.61583056469193","0.719327446726429","0.274990076358843"
"Nrp1","0.183333333333333","0.839847417840376","24","4","0.561438914115908","-2.38039826128169","0.42672327656447","0.179265496663027"
"Dnajc11","1","1","24","0","1.60333964449693","-2.94908208339","1.42011665857551","0.481545314243365"
"Ptrh2","0.611111111111111","1","20","4","0.582176451371477","-0.697376818424448","0.717453105057991","0.717453105057991"
"Lsp1","0.611111111111111","1","20","0","0.370687363769644","-5.11501377445548","0.480324978420914","0.0939049237403172"
"Uqcrq","0.0305555555555556","0.606912637828668","20","6","1.28808475565854","-0.62652617766207","1.12892427810136","1.12892427810136"
"Ikzf1","1","1","24","0","0.362982396595807","-1.65363041216917","0.374818355520397","0.226663922459386"
"Clca3a1","1","1","24","6","0.764788739899894","-4.94312421609998","0.225063003814377","0.0455305175381466"
"Slc35e1","0.611111111111111","1","20","18","0.233251112344748","-1.07330098942158","0.162847325586038","0.151725682908201"
"Khdc4","0.183333333333333","0.839847417840376","20","0","1.04588212269462","-2.82238148352768","1.11385264753927","0.394649927389359"
"Lpp","1","1","20","2","0.523386775605626","-3.95838974525745","0.312211537069205","0.0788733695168004"
"Keg1","1","1","24","22","0.316108662747924","0.421040272401385","0.166705949623383","0.166705949623383"
"Npat","1","1","20","18","1.90512902841354","-4.75543198328903","1.76911009182004","0.372018798299888"
"Strn3","1","1","20","4","0.385263174257227","-1.86312720857745","0.232592128996681","0.124839639465236"
"Mospd2","1","1","20","6","0.157415290671369","-0.462019669425795","0.108769390907357","0.108769390907357"
"Hsf2","1","1","20","18","2.3126167116231","-6.29918498393569","2.37553341182147","0.377117582334795"
"Fdps","0.183333333333333","0.839847417840376","24","0","0.594778218094656","-1.40881448956817","0.747395583916058","0.530513839437545"
"Dpep1","1","1","24","6","1.62542154584064","-4.07436325139661","0.33701607168239","0.0827162554951054"
"Saa4","0.611111111111111","1","20","16","1.27093710200079","-3.9195630836164","1.91115951011772","0.487595037851612"
"Lifr","1","1","20","12","2.18293992063781","-4.16502713808346","0.915614050341772","0.219833873822751"
"H2-Aa","1","1","20","10","1.09310322604495","-0.450922102023307","0.425648114840392","0.425648114840392"
"Rad54l2","0.183333333333333","0.839847417840376","20","16","3.96628405639831","-5.50697377648275","4.30491128209047","0.781719953066487"
"Ttc36","0.611111111111111","1","20","18","0.961659622067489","-0.483644007476639","0.839903509655651","0.839903509655651"
"Cdc42bpa","0.611111111111111","1","20","8","1.25425220944052","-6.20809563117799","0.982803170634396","0.158309927717384"
"Ier3ip1","1","1","24","6","0.140248258987333","2.62326414324687","0.0678472631532753","0.0258636795413592"
"Maged1","0.611111111111111","1","20","10","1.9439626485037","-2.8684104078945","1.14641885616884","0.399670442212049"
"Taf12","0.611111111111111","1","20","18","0.627579646455065","0.270805534061066","0.568118231203664","0.568118231203664"
"Rps10","1","1","20","0","0.51110229127143","-2.24914150985343","0.256557229865491","0.114068958641117"
"Cap1","1","1","24","6","1.39681745118412","-5.28309171411026","0.407277815019053","0.0770908091433056"
"Pex6","0.183333333333333","0.839847417840376","20","16","1.04952279406775","-3.7790184429931","1.29597016611594","0.342938301483782"
"Met","1","1","20","4","0.88737560987021","-5.71363113002004","0.877534807708534","0.153586184991514"
"Aldh3b1","0.183333333333333","0.839847417840376","24","10","0.346323771128928","-0.476715950743687","0.390954921768314","0.390954921768314"
"Nr0b2","1","1","20","0","0.620013596055427","-0.301598135585835","0.456289147654423","0.456289147654423"
"Fut8","0.611111111111111","1","20","10","0.47856674289515","-2.46859467622764","1.02964194012554","0.41709639498169"
"Polr3c","1","1","20","18","1.01579173020233","-3.0021757005776","0.655337352219581","0.21828747467828"
"Hsd17b8","1","1","24","0","0.567632933439417","-1.40197133558306","0.424682566873498","0.302918152529044"
"Vasp","0.611111111111111","1","24","0","0.458583371278139","-6.31090926291078","0.617659786578011","0.0978717583863862"
"Strn4","1","1","20","10","0.183731779966893","-1.65780731472995","0.00531811184899184","0.00320791916029043"
"Kng1","0.183333333333333","0.839847417840376","20","6","0.397286741187032","-1.81810972529999","0.464129822423655","0.255281524522439"
"Rbpms","1","1","20","2","0.388597609361394","0.827901258026922","0.165091072859163","0.165091072859163"
"Bahcc1","1","1","20","2","0.585177170387228","-3.9999202124037","0.453372557423352","0.113345400245097"
"Znf346","1","1","20","2","0.599327981187882","-4.31828734573422","0.018394687377623","0.00425971824125925"
"Tmem260","0.183333333333333","0.839847417840376","24","10","0.234413329692326","-0.23742929715239","0.275371107681592","0.275371107681592"
"Tmem165","0.611111111111111","1","20","6","0.720938076298926","-3.39050008935887","0.801679081256109","0.236448624134295"
"Znf394","1","1","24","6","0.502242663005417","-5.20478085594373","0.353152116343568","0.0678514861851056"
"C1qb","1","1","20","4","0.61950088976362","-0.965082608261839","0.120129480811481","0.120129480811481"
"Zmym5","1","1","24","6","1.51888991231536","-3.78232611100023","0.725088493139204","0.191704382927324"
"Mrps7","1","1","24","18","0.281606967822894","-1.60136291883422","0.0107186574626713","0.00669345926310974"
"Mcm3","0.611111111111111","1","20","0","3.01789981907108","-3.86974247690895","2.77410065926968","0.716869578744052"
"Ifitm2","1","1","20","10","0.386914176723886","-3.85844027316118","0.304090782530381","0.0788118413146364"
"H2-T23","0.183333333333333","0.839847417840376","20","8","0.53313267201674","-1.98186148071119","0.581698606104433","0.293511232629483"
"Pipox","1","1","20","0","0.432438009549398","-1.58273125303313","0.134129984639323","0.0847459000902885"
"Unknown_15","1","1","24","10","2.06158134871625","-3.36348066970181","1.02774306053044","0.3055593777566"
"Smurf2","0.0305555555555556","0.606912637828668","24","20","0.735842162334341","-3.10764089632604","0.742831290083213","0.239033824970386"
"Ercc4","0.183333333333333","0.839847417840376","24","0","1.48711816881923","-4.6913659002518","2.51239796073888","0.535536561026722"
"Ndufb7","1","1","20","4","1.35586805614688","-2.98310221029015","0.88638624304769","0.297135726690865"
"Fkbp3","1","1","20","2","1.90435223055182","-4.672898451482","0.451076278969056","0.0965302977696848"
"Cers5","1","1","20","6","0.0830792692370415","-1.28854456585114","0.0453882342362321","0.0352244194256883"
"Mgst3","0.611111111111111","1","20","6","1.15559920281219","-2.78794271718196","0.816739474930804","0.292954180836384"
"Trim27","0.0305555555555556","0.606912637828668","24","10","0.770399847781468","-3.04884661822696","1.48055878942067","0.48561274961142"
"Cpn1","0.183333333333333","0.839847417840376","20","6","0.620974310500511","-0.123195003819247","0.415493972095293","0.415493972095293"
"Slc43a2","0.183333333333333","0.839847417840376","20","4","0.351594090508023","-4.41134451818799","0.755783527305527","0.171327250499123"
"Psma2","0.183333333333333","0.839847417840376","24","8","0.856442279138754","-2.99655661715668","0.868557265886682","0.289851778843018"
"Nme1","1","1","24","6","1.85786282667841","-3.70875475212283","0.372822119497966","0.100524878137215"
"Smad4","0.611111111111111","1","20","0","3.20855912088332","-4.50718801141829","2.22744233477803","0.494197785655963"
"Trex1","1","1","24","12","0.288074698215425","-0.152502207609239","0.302435776017159","0.302435776017159"
"Arfgap1","1","1","20","2","0.65527600955504","-6.05165872031888","0.18639153648386","0.0308000740124417"
"Abhd2","0.183333333333333","0.839847417840376","20","16","1.21024066368463","-2.43312512055688","1.4570679780793","0.598846300902856"
"Ormdl2","0.611111111111111","1","20","8","0.2233454073709","1.28824903610121","0.215889852121655","0.167583942290406"
"Prdx3","1","1","20","0","0.837988414776481","-4.51263730467424","0.685165497339619","0.151832609421084"
"Zbtb5","0.0305555555555556","0.606912637828668","20","18","2.75857667871906","-4.22492385987263","3.39679903221078","0.803990591279718"
"Msh2","0.611111111111111","1","20","0","2.88093932057768","-6.68413881816555","2.79974189958968","0.418863517912104"
"Lsm8","1","1","24","18","0.0867825918493996","4.67488211470147","0.0564919940716698","0.0120841537145963"
"Tead3","1","1","20","16","0.347475715588102","-2.15358726802536","0.999668349103184","0.464187527454965"
"Max","0.183333333333333","0.839847417840376","20","16","0.467727015675511","-0.213594303468852","0.497138969653285","0.497138969653285"
"Srebf2","1","1","20","0","0.770810175292573","-3.88393539239664","0.540093745322063","0.139058375270447"
"St3gal1","1","1","20","6","0.68218737396249","-3.13150591052009","0.442661577598789","0.141357414051717"
"Cma1","0.183333333333333","0.839847417840376","24","4","1.83003957274638","-4.27730064921523","1.90245233916146","0.444778727329"
"Mgat2","1","1","20","6","0.539705502568656","-5.01425600197859","0.540082543995247","0.107709407693212"
"Dlat","0.183333333333333","0.839847417840376","24","10","1.48491574513071","-2.68823482293154","1.15867996509322","0.431018880943469"
"Med10","1","1","20","4","0.216091499476097","1.2614581435645","0.0498640297881158","0.0395288817488744"
"Csf1r","1","1","20","12","0.379749549270798","-1.39847169971374","0.184202017173581","0.131716656984396"
"L3mbtl2","0.611111111111111","1","20","16","0.443106369572366","-0.914100851560454","0.477533751877067","0.477533751877067"
"Zfp60","1","1","24","6","0.623402018906252","-3.8639043761002","0.180146370987786","0.0466228854166433"
"Inmt","0.611111111111111","1","20","4","0.162150289236853","-0.611662829601241","0.612782003758649","0.612782003758649"
"Cenpb","0.183333333333333","0.839847417840376","20","18","0.77584153157271","-1.64093001585634","0.723502005184211","0.44090972691888"
"Mief1","1","1","20","18","0.240780420684409","-1.85256305429832","0.133021752079128","0.0718041697800732"
"Gtpbp2","0.611111111111111","1","20","16","1.01590993061291","-2.19430988991999","1.10859120347375","0.505211779141266"
"Znf143","0.611111111111111","1","20","0","1.20618161532457","-2.85465934951254","1.80648896415166","0.632821203153411"
"Mlh1","0.611111111111111","1","20","0","3.48005701801841","-5.4285372087849","2.56468108087568","0.472444229860911"
"Rab33b","1","1","20","0","1.98577546336856","-2.85819726321304","1.35951254644468","0.47565385494645"
"Ptdss2","0.611111111111111","1","24","16","0.346864809812567","-0.927800833299877","0.324781339341381","0.324781339341381"
"Ces1e","1","1","20","14","1.00390909535578","-5.56763717924661","0.675607160318755","0.121345399954775"
"Aqp1","1","1","24","6","0.157426335268906","3.94987485028133","0.0801246314080423","0.020285359522805"
"Nufip2","1","1","24","6","0.202100215133312","-2.46946308108085","0.144696304157679","0.0585942366444887"
"Vtn","0.0305555555555556","0.606912637828668","20","2","0.253022485057986","-1.03948540560555","0.581434596032651","0.559348493877063"
"Rtn4ip1","1","1","20","4","0.653644428343581","-2.3865760507662","0.4173646020778","0.174880076393881"
"Gtf2h3","1","1","20","16","0.132161079237118","-0.188124102719573","0.152836479340211","0.152836479340211"
"Acly","1","1","24","0","0.65343327761677","-2.08915272323816","0.627162589835645","0.300199493727558"
"Dus3l","0.611111111111111","1","20","18","2.10141339148873","-3.80330477306821","3.40025616601646","0.894026739611876"
"Psmc6","0.611111111111111","1","20","2","0.392065087667673","-1.75033838791715","0.38109224778639","0.217724898463707"
"Cep152","0.183333333333333","0.839847417840376","24","14","0.512824308857369","-6.34564006368633","1.18196316444686","0.186263820920254"
"Gabpb2","0.0305555555555556","0.606912637828668","20","18","2.16485390211545","-3.01832707026722","2.45966050085516","0.814908538270969"
"Brdt","1","1","20","0","0.264656092823665","-6.6348963028959","0.451213760023","0.0680061510269665"
"Agxt","1","1","24","6","0.354561169178701","-1.56529198976241","0.149126713518353","0.095270859682217"
"Dpysl2","1","1","20","0","0.965226283267208","-3.09948053006718","0.787967295019255","0.254225599217484"
"Zdhhc17","0.611111111111111","1","20","6","2.22897028614933","-4.67040504554371","2.33753285156753","0.500498956465864"
