BH.Q	ADJ.P	PER	LAG	AMP
Hyou1	1	0.397664466748238	20	2	0.220775130124179
Mob4	1	0.397664466748238	24	8	0.216760168106472
Vat1	1	0.397664466748238	20	8	0.213966506932627
Rps5	1	0.397664466748238	20	16	0.209233167697899
Aco2	1	0.397664466748238	20	2	0.199451713480281
Aldh2	1	0.397664466748238	20	2	0.198725486303214
Strbp	1	0.397664466748238	24	20	0.197746303083215
Ngef	1	0.397664466748238	24	20	0.196642027598237
Kat7	1	0.397664466748238	24	2	0.194595221646852
Bcl7a	1	0.397664466748238	20	2	0.187590104557473
Klf9	1	0.397664466748238	20	18	0.17800205701721
Ndufa7	1	0.397664466748238	22	0.183333333333332	0.175511426675657
Foxn3	1	0.397664466748238	24	2	0.170496076071036
Rab12	1	0.397664466748238	24	4	0.164345850059849
Fgfr4	1	0.397664466748238	24	21	0.157637161648016
B4gat1	1	0.397664466748238	22	0	0.15616610069963
Eif1	1	0.397664466748238	24	8	0.148793255705463
Msl2	1	0.397664466748238	24	2	0.1477284450986
Brd9	1	0.397664466748238	24	8	0.146670652011141
Nat8f5	1	0.397664466748238	24	22	0.14530511139741
Rbm45	1	0.397664466748238	24	14	0.143794692937068
Tmem147	1	0.397664466748238	24	2	0.138997867642474
Actg2	1	0.397664466748238	20	2	0.132161236354936
Polr2g	1	0.397664466748238	24	8	0.129017369661024
Entpd2	1	0.397664466748238	24	20	0.12891968794945
Parp2	1	0.397664466748238	20	12	0.108840832263041
Rab30	1	0.397664466748238	22	0.183333333333332	0.10874717289182
Eif2s2	1	0.397664466748238	24	2	0.0947607677080097
Nxf1	1	0.397664466748238	20	12	0.0826347606151592
Mrpl58	1	0.397664466748238	24	8	0.061083717027543
Rtn3	1	0.397664466748238	24	22	0.0440814092061352
Icam1	1	0.397664466748238	20	2	0.0439882448319617
Cyp4a12a	1	0.397664466748238	24	8	0
Gtf2f2	1	0.397664466748238	20	12	0
Oasl1	1	0.397664466748238	20	12	0
Clec2d	1	0.397664466748238	20	4	0
Deptor	1	0.484261625323206	20	16	1.29525472536095
Sri	1	0.484261625323206	22	5.13333333333333	1.22564277120096
Mrpl4	1	0.484261625323206	20	0	1.16923028936062
Sall2	1	0.484261625323206	20	18	1.12680555925945
Slc30a5	1	0.484261625323206	24	14	1.07946847842791
Znf551	1	0.484261625323206	20	18	1.03745297000336
Fam50a	1	0.484261625323206	20	14	1.01567899722934
Unknown_29	1	0.484261625323206	24	2	1.00923311906855
Maff	1	0.484261625323206	24	16	0.990045472450785
Kdm6b	1	0.484261625323206	24	14	0.977810087209062
Nfyb	1	0.484261625323206	20	0	0.879643544922949
Irf2bp1	1	0.484261625323206	20	16	0.877213027684632
Dcaf1	1	0.484261625323206	20	18	0.866115317382057
Macir	1	0.484261625323206	20	18	0.858867174499657
Parp3	1	0.484261625323206	20	16	0.845359663359279
Med27	1	0.484261625323206	24	14	0.84378368463756
Scamp3	1	0.484261625323206	20	4	0.842637182354061
Krtcap2	1	0.484261625323206	24	2	0.824525373982816
Smu1	1	0.484261625323206	24	8	0.820381219863405
Nfkb1	1	0.484261625323206	20	18	0.811694221504624
Adh1	1	0.484261625323206	20	4	0.804554531466062
M6pr	1	0.484261625323206	20	6	0.804196479795772
Foxo4	1	0.484261625323206	24	20	0.799811253608276
Rbm15	1	0.484261625323206	24	10	0.799218365154639
Arcn1	1	0.484261625323206	20	18	0.796573910740801
Mrps30	1	0.484261625323206	22	0.183333333333332	0.796320159564168
Cnot1	1	0.484261625323206	20	18	0.794134880896798
Psma2	1	0.484261625323206	20	6	0.788673068201893
Tmem175	1	0.484261625323206	24	21	0.78557321797066
Ranbp1	1	0.484261625323206	22	0	0.780422352309106
Selenon	1	0.484261625323206	22	19.0666666666667	0.776905646193547
Snrpb	1	0.484261625323206	24	8	0.763105813690903
Kdm5d	1	0.484261625323206	20	10	0.725335139995803
Akna	1	0.484261625323206	20	2	0.719131356629135
Timm21	1	0.484261625323206	24	22	0.707408886219464
Zfp292	1	0.484261625323206	20	12	0.70677166951846
Ncoa1	1	0.484261625323206	20	16	0.699947440445349
Gpatch2	1	0.484261625323206	20	16	0.698116813410434
Psma7	1	0.484261625323206	20	4	0.694855593722258
Ddx42	1	0.484261625323206	24	9	0.686089627729457
Nrif1	1	0.484261625323206	24	4	0.683565017832154
Ier5	1	0.484261625323206	20	8	0.68091058053742
Unknown_22	1	0.484261625323206	22	6.05	0.675507895598005
Ctnnbl1	1	0.484261625323206	22	8.06666666666666	0.668770475408395
Dido1	1	0.484261625323206	20	8	0.66200748699638
Cirbp	1	0.484261625323206	20	10	0.653153954635722
Syap1	1	0.484261625323206	24	22	0.652146703329623
Hnf1b	1	0.484261625323206	24	1	0.640730004262201
Med25	1	0.484261625323206	20	12	0.638361505463252
Slc44a2	1	0.484261625323206	20	2	0.632634384174846
Mau2	1	0.484261625323206	24	8	0.628423843226412
Anapc7	1	0.484261625323206	20	16	0.624160766085132
Baiap2	1	0.484261625323206	20	4	0.623183161641819
Krt4	1	0.484261625323206	20	6	0.614238057689882
Sidt2	1	0.484261625323206	20	6	0.610700982520767
Aig1	1	0.484261625323206	24	4	0.604664815921603
Babam1	1	0.484261625323206	20	0	0.601522262419105
Col18a1	1	0.484261625323206	24	4	0.591076877688425
Polr1c	1	0.484261625323206	24	18	0.586403691437503
Ints7	1	0.484261625323206	24	16	0.583868235723765
Sorbs2	1	0.484261625323206	20	2	0.58134299499953
Arl6ip4	1	0.484261625323206	22	3.11666666666667	0.579163775178783
C1qtnf1	1	0.484261625323206	24	6	0.575964760977052
Lcat	1	0.484261625323206	24	18	0.563537071848578
Tesk2	1	0.484261625323206	20	18	0.560194440839969
Ubp1	1	0.484261625323206	20	18	0.545007435991847
Dctn1	1	0.484261625323206	20	2	0.527804139379139
Atxn7	1	0.484261625323206	24	17	0.527694811922608
Otulinl	1	0.484261625323206	22.6666666666667	16.7558037427265	0.524568597658073
Dync1i2	1	0.484261625323206	20	2	0.522774873336842
Rsl1d1	1	0.484261625323206	20	18	0.520501202405967
Def8	1	0.484261625323206	20	16	0.516009752709948
St3gal5	1	0.484261625323206	24	16	0.514742445591647
Ciart	1	0.484261625323206	24	21	0.513380818133428
Clec1a	1	0.484261625323206	24	22	0.503275051811992
Krt10	1	0.484261625323206	20	6	0.502481619587225
Ptma	1	0.484261625323206	20	12	0.500762363583731
Wrnip1	1	0.484261625323206	22	8.06666666666666	0.491997675716975
Col6a2	1	0.484261625323206	24	22	0.490077976632186
Rps3a	1	0.484261625323206	24	2	0.488499300487184
Fh	1	0.484261625323206	22	0	0.483332132608851
Smc6	1	0.484261625323206	24	14	0.476638580293936
Arhgef12	1	0.484261625323206	20	0	0.473981277300757
Acp5	1	0.484261625323206	24	9	0.472446121803367
Supt6h	1	0.484261625323206	22	11.1833333333333	0.464813076617649
Asxl2	1	0.484261625323206	20	18	0.46461883774723
Cdc5l	1	0.484261625323206	24	9	0.464613415198095
Cstf2t	1	0.484261625323206	24	18	0.46175752251354
Psmb8	1	0.484261625323206	24	20	0.459455238162507
Tubg1	1	0.484261625323206	20	16	0.453503611193998
Fcn1	1	0.484261625323206	24	18	0.453424545321768
Cela1	1	0.484261625323206	24	6	0.452956548923606
Hba	1	0.484261625323206	24	6	0.431960205598867
Ap1b1	1	0.484261625323206	20	4	0.431119624870281
D17h6s53e	1	0.484261625323206	20	2	0.425576661799066
Dctn2	1	0.484261625323206	20	18	0.425344134482023
Dhx36	1	0.484261625323206	20	18	0.424446881710634
Ddx3x	1	0.484261625323206	20	12	0.419610236468361
Dynll1	1	0.484261625323206	24	22	0.415198351776
Tbpl2	1	0.484261625323206	24	9	0.414609113966778
Apex1	1	0.484261625323206	20	14	0.414371524283934
Dnajb2	1	0.484261625323206	24	8	0.41276040721307
Hsp90aa1	1	0.484261625323206	24	22	0.407218246516137
Snx1	1	0.484261625323206	22	0	0.407168830006266
Nptn	1	0.484261625323206	24	5	0.404864174097373
Golga4	1	0.484261625323206	24	21	0.403992776369519
Sult1d1	1	0.484261625323206	24	1	0.392182405831665
Abi1	1	0.484261625323206	24	0	0.388352133559297
Rtn4ip1	1	0.484261625323206	24	2	0.385404472741582
H2-T23	1	0.484261625323206	24	10	0.382440433689173
Scaf1	1	0.484261625323206	24	10	0.379167200391215
Dync1h1	1	0.484261625323206	20	18	0.378953786829495
Cd200	1	0.484261625323206	24	2	0.376105088251849
Polr1e	1	0.484261625323206	24	20	0.362924544620759
Nop16	1	0.484261625323206	20	18	0.360820042048845
Tap2	1	0.484261625323206	24	14	0.359838910921509
Bend3	1	0.484261625323206	20	18	0.356262032814338
Creld2	1	0.484261625323206	24	20	0.353846540346869
Pnpla6	1	0.484261625323206	24	0	0.345225003936445
Tle2	1	0.484261625323206	24	18	0.345020688147134
Cct4	1	0.484261625323206	24	20	0.344074966453954
Atp1a1	1	0.484261625323206	20	6	0.342497399458635
Cdca8	1	0.484261625323206	20	0	0.341196932635279
Utp4	1	0.484261625323206	20	0	0.340468763253465
C8g	1	0.484261625323206	24	2	0.338642932010283
Mgat2	1	0.484261625323206	20	2	0.336017699691405
Gigyf1	1	0.484261625323206	20	12	0.335718555267535
Ina	1	0.484261625323206	20	4	0.331947487098827
Med19	1	0.484261625323206	20	14	0.326117263009012
Ebna1bp2	1	0.484261625323206	20	14	0.324175968540165
Hnrnpf	1	0.484261625323206	24	2	0.322762249360556
Vti1b	1	0.484261625323206	22	14.1166666666667	0.321972247694513
Tmem106b	1	0.484261625323206	22	11	0.316414130916099
Iqsec1	1	0.484261625323206	20	12	0.307812945883924
Marchf6	1	0.484261625323206	20	16	0.3035965410924
Ppargc1a	1	0.484261625323206	20	16	0.299939701773668
Actn3	1	0.484261625323206	24	20	0.298933561223619
Hnrnpc	1	0.484261625323206	24	2	0.294980687705423
Tmem9b	1	0.484261625323206	22	0	0.294885807662459
Ctsd	1	0.484261625323206	20	4	0.292259671144134
Mcoln1	1	0.484261625323206	20	6	0.288057949255491
Cct3	1	0.484261625323206	20	2	0.287866623582801
Marveld1	1	0.484261625323206	24	8	0.282110352492249
Tmem87b	1	0.484261625323206	24	20	0.281980410457304
Tmem82	1	0.484261625323206	24	8	0.276597842033195
Cltb	1	0.484261625323206	24	20	0.275585627333492
Tpx2	1	0.484261625323206	20	0	0.275274853899454
Prrc2c	1	0.484261625323206	20	14	0.274263799230357
Tjp3	1	0.484261625323206	24	22	0.264465710525641
Abcb1a	1	0.484261625323206	24	22	0.253121674599891
L3mbtl2	1	0.484261625323206	20	16	0.24808900542115
Slco1b2	1	0.484261625323206	24	20	0.247324189261582
gag	1	0.484261625323206	24	0	0.237018753747402
Crebrf	1	0.484261625323206	22	11.1833333333333	0.234906334565083
Tufm	1	0.484261625323206	24	18	0.232065817061696
Gpt2	1	0.484261625323206	22	0.183333333333332	0.227466453729753
Acadvl	1	0.484261625323206	24	5	0.227291251780754
Agmat	1	0.484261625323206	24	4	0.224785406827975
Supt4h1a	1	0.484261625323206	20	12	0.219584186186813
Mmut	1	0.484261625323206	24	20	0.211456966062995
Gcc2	1	0.484261625323206	24	18	0.210218795031615
Cxadr	1	0.484261625323206	20	2	0.20594432906654
Mtus1	1	0.484261625323206	20	16	0.200849122598917
Dusp3	1	0.484261625323206	24	17	0.200540423960827
Glyat	1	0.484261625323206	24	18	0.19547313323758
Xab2	1	0.484261625323206	20	12	0.195448146062703
Fxyd5	1	0.484261625323206	20	4	0.194435265700113
Txlng	1	0.484261625323206	20	0	0.187364216046578
Cep250	1	0.484261625323206	24	14	0.186356799350409
Stab2	1	0.484261625323206	20	2	0.186289585653051
Zzz3	1	0.484261625323206	24	8	0.18587889669212
Rpl7l1	1	0.484261625323206	20	16	0.18006419500745
Cd2bp2	1	0.484261625323206	24	14	0.179504539243484
Cd47	1	0.484261625323206	24	0	0.171890953881211
Txndc15	1	0.484261625323206	24	6	0.167886754069488
Krr1	1	0.484261625323206	24	2	0.165659557586508
Msh3	1	0.484261625323206	24	2	0.154682791689705
Syncrip	1	0.484261625323206	24	2	0.153932905794699
Rhbg	1	0.484261625323206	22	0.183333333333332	0.140909093529869
Clmn	1	0.484261625323206	20	4	0.138196746371613
Cdh5	1	0.484261625323206	24	6	0.133224995862401
Comt	1	0.484261625323206	24	9	0.12529261654747
Ugt1a7	1	0.484261625323206	24	1	0.123671641506068
Onecut1	1	0.484261625323206	20	12	0.119836352043514
Tgoln1	1	0.484261625323206	20	4	0.116597202092185
Acd	1	0.484261625323206	24	10	0.106625131323205
Mgmt	1	0.484261625323206	24	0	0.0828321247831835
Drg1	1	0.484261625323206	20	0	0.0648464319401183
Defa20	1	0.484261625323206	20	12	0.0620573989642201
Rab11b	1	0.484261625323206	24	14	0.0522596511495646
Srsf3	1	0.484261625323206	20	10	0.0383347948003645
Erp44	1	0.484261625323206	20	2	0
Rnf170	1	0.484261625323206	20	2	0
Setd1b	1	0.585634848170037	20	18	1.11992883089984
Top1	1	0.585634848170037	24	4	1.10922741420482
H2-Eb1	1	0.585634848170037	20	8	1.06111589807081
Adgre4	1	0.585634848170037	20	18	1.05284304273781
Cops7a	1	0.585634848170037	20	18	0.970106795999153
Pik3r4	1	0.585634848170037	20	16	0.963276655896459
Dpyd	1	0.585634848170037	20	18	0.920413703671123
Ddi2	1	0.585634848170037	20	16	0.883105506798802
Eprs1	1	0.585634848170037	24	18	0.879841710532645
Gemin5	1	0.585634848170037	20	18	0.843510539222576
Copb1	1	0.585634848170037	24	22	0.804816507601229
Fbxl20	1	0.585634848170037	24	6	0.769206111878224
Slc39a14	1	0.585634848170037	20	4	0.760968086766664
Dio1	1	0.585634848170037	20	18	0.760932141521472
Copa	1	0.585634848170037	24	18	0.755455685527689
Fam177a1	1	0.585634848170037	20	18	0.736455580237836
Thyn1	1	0.585634848170037	24	4	0.727201064553624
Alyref	1	0.585634848170037	24	8	0.716240580547756
Snap91	1	0.585634848170037	20	18	0.711153277979744
Arhgef2	1	0.585634848170037	24	4	0.705221468159644
Ints4	1	0.585634848170037	20	14	0.701570291340639
Ppa1	1	0.585634848170037	20	4	0.700441014482029
Dlst	1	0.585634848170037	20	6	0.672865778914922
Taok1	1	0.585634848170037	20	18	0.664396091503169
Kras	1	0.585634848170037	24	6	0.651350586839562
Prkd3	1	0.585634848170037	20	14	0.650078824251858
Rab3b	1	0.585634848170037	22	3.11666666666667	0.646976131696187
Mboat7	1	0.585634848170037	24	4	0.644390048055152
Cyc1	1	0.585634848170037	20	4	0.641420172544462
Rcor3	1	0.585634848170037	20	18	0.635053190233463
Jrkl	1	0.585634848170037	24	4	0.630804646377481
Ddx10	1	0.585634848170037	20	18	0.628908633854167
Slx4ip	1	0.585634848170037	22	0	0.613480910003921
Rbm28	1	0.585634848170037	20	18	0.600065175860745
Sgpl1	1	0.585634848170037	24	18	0.596836336417445
Slc40a1	1	0.585634848170037	20	6	0.585212974462184
Elk3	1	0.585634848170037	24	1	0.573063128604081
Erap1	1	0.585634848170037	20	2	0.55172188758016
Tmem42	1	0.585634848170037	24	2	0.544198248157454
Usp34	1	0.585634848170037	22	17.05	0.533672827081828
Rps26	1	0.585634848170037	24	4	0.528917629399608
Ints8	1	0.585634848170037	24	14	0.527354226686004
Strap	1	0.585634848170037	20	0	0.525229634128578
Tspan8	1	0.585634848170037	24	5	0.518812257276416
Maoa	1	0.585634848170037	24	20	0.516482220170361
S100pbp	1	0.585634848170037	20	16	0.487016714680879
Prg2	1	0.585634848170037	20	16	0.482171911603243
Cyp4b1	1	0.585634848170037	24	4	0.476109075724902
Ppib	1	0.585634848170037	20	8	0.46788351009528
Afdn	1	0.585634848170037	22.6666666666667	21.4270869543284	0.460933202134691
Fasn	1	0.585634848170037	24	5	0.46004019036513
Hnrnpa1	1	0.585634848170037	24	5	0.451656432454202
Eny2	1	0.585634848170037	24	12	0.447355964207644
P4ha1	1	0.585634848170037	24	20	0.442411591196984
Scp2	1	0.585634848170037	24	0	0.43847320239939
Ssb	1	0.585634848170037	20	16	0.438321735809536
Slc35a3	1	0.585634848170037	20	4	0.437712412294843
H3c1; H3c10; H3c11; H3c8	1	0.585634848170037	24	6	0.435957075173613
Ggcx	1	0.585634848170037	24	14	0.43117426185462
Col14a1	1	0.585634848170037	20	0	0.430997362037349
Pabpn1	1	0.585634848170037	24	8	0.429327981751265
Rab2a	1	0.585634848170037	24	4	0.417784485381292
Mpnd	1	0.585634848170037	20	14	0.415475365958189
Nup107	1	0.585634848170037	24	8	0.413530339682342
Gpi	1	0.585634848170037	20	4	0.413306645641181
Uimc1	1	0.585634848170037	22	0	0.402767325140722
Ppp1cb	1	0.585634848170037	24	8	0.392150171212868
Ogfod3	1	0.585634848170037	20	8	0.391144918907683
Stoml2	1	0.585634848170037	24	4	0.390546222723692
Coa3	1	0.585634848170037	20	4	0.387874022200309
Apob	1	0.585634848170037	20	4	0.386121122213546
Emc8	1	0.585634848170037	20	4	0.386075707155208
Slfn8	1	0.585634848170037	20	4	0.38513396842075
Aoc3	1	0.585634848170037	24	2	0.378787922896527
Pomt1	1	0.585634848170037	24	8	0.378238668359292
Lrp1	1	0.585634848170037	24	2	0.378048406430707
Cfdp1	1	0.585634848170037	20	14	0.365662444439891
Maob	1	0.585634848170037	24	2	0.363908394376078
P4hb	1	0.585634848170037	20	2	0.360904998056574
Upf1	1	0.585634848170037	24	4	0.357272480779609
Rangap1	1	0.585634848170037	24	8	0.355259002137334
Nsmce3	1	0.585634848170037	20	12	0.341387582292299
Taldo1	1	0.585634848170037	24	20	0.336264771546593
Psme1	1	0.585634848170037	20	4	0.325452888854632
Vars1	1	0.585634848170037	24	20	0.324768740223347
Rdh16	1	0.585634848170037	24	6	0.323164684641463
H4c1; H4c11; H4c12; H4c14; H4c16; H4c2; H4c3; H4c4; H4c6; H4c8; H4c9; Hist1h4m	1	0.585634848170037	24	6	0.318712008934928
Tubb4b	1	0.585634848170037	24	16	0.315468267320956
Steap3	1	0.585634848170037	20	6	0.312360069028454
Flot2	1	0.585634848170037	20	2	0.291382472888093
Mrpl2	1	0.585634848170037	24	16	0.289733294998457
Slc12a7	1	0.585634848170037	22	0.183333333333332	0.283300944903031
Dsp	1	0.585634848170037	20	6	0.280078479550497
Polr3c	1	0.585634848170037	20	16	0.278838777757959
Gtpbp4	1	0.585634848170037	22.6666666666667	16.7558037427265	0.272172134451487
Wrap53	1	0.585634848170037	24	10	0.269313379686668
Bysl	1	0.585634848170037	24	2	0.266314530613744
Akap9	1	0.585634848170037	24	20	0.265197415325097
Tnpo1	1	0.585634848170037	24	21	0.264657813962341
Hibadh	1	0.585634848170037	20	2	0.26192711203217
Atf4	1	0.585634848170037	24	2	0.260562639782791
Golga2	1	0.585634848170037	22	NA	0.259055728104823
Pik3ap1	1	0.585634848170037	20	14	0.236560525228363
Lrp10	1	0.585634848170037	24	18	0.236186116364028
Ptpmt1	1	0.585634848170037	24	8	0.231024105584314
Ces2c	1	0.585634848170037	20	2	0.229331627358152
Ddx54	1	0.585634848170037	20	14	0.226371064774285
Keg1	1	0.585634848170037	20	0	0.224167323008664
Emc6	1	0.585634848170037	24	2	0.221930585824803
Vasp	1	0.585634848170037	22	0.183333333333332	0.221382342215229
Rpl29	1	0.585634848170037	22.6666666666667	21.4270869543284	0.209669899382575
Nabp2	1	0.585634848170037	20	14	0.204506691335701
Fbn1	1	0.585634848170037	24	0	0.199033614869319
Plin3	1	0.585634848170037	22	11.1833333333333	0.193120548582701
Actr5	1	0.585634848170037	20	14	0.192351731868514
Slc12a4	1	0.585634848170037	20	2	0.191371753901109
Chmp4b	1	0.585634848170037	20	12	0.19106404519464
Srsf1	1	0.585634848170037	24	12	0.17539577409305
Hnrnpl	1	0.585634848170037	24	6	0.17523644720335
Abcg8	1	0.585634848170037	24	20	0.172793625728361
Brwd1	1	0.585634848170037	24	8	0.166981786306256
Extl2	1	0.585634848170037	20	4	0.166816895999495
Pacsin3	1	0.585634848170037	20	2	0.166660137051061
Nudt16l1	1	0.585634848170037	24	13	0.162909602864678
Arf5	1	0.585634848170037	20	18	0.15566499901179
Ppp1r12a	1	0.585634848170037	20	2	0.151688880236217
Ehmt2	1	0.585634848170037	20	12	0.14853533927806
Tnnt3	1	0.585634848170037	20	16	0.142559531418485
Snrnp70	1	0.585634848170037	20	12	0.137388369055636
Phrf1	1	0.585634848170037	24	9	0.13637316024082
Psmd12	1	0.585634848170037	20	2	0.135351337994614
Abcb11	1	0.585634848170037	24	20	0.131396730409037
Fkbp11	1	0.585634848170037	20	16	0.127623053613017
Zcrb1	1	0.585634848170037	24	14	0.12690432820946
Trip12	1	0.585634848170037	24	8	0.0941023916551011
Fabp5	1	0.585634848170037	20	12	0.083304735050561
Krt12	1	0.585634848170037	24	9	0.082547939812025
Tmem35a	1	0.585634848170037	20	4	0.05712144400649
Erg28	1	0.585634848170037	20	14	0.0346731717570908
Agpat2	1	0.585634848170037	24	2	0.0210013143677143
Rbm14	1	0.585634848170037	20	12	0.0197615105393976
Rbp4	1	0.585634848170037	24	20	0.0100073187094826
Itga6	1	0.585634848170037	20	12	0.00129784323762085
Rpl24	1	0.585634848170037	24	2	0
Krt1	1	0.585634848170037	20	2	0
Ing4	1	0.585634848170037	24	2	0
Slc39a7	1	0.585634848170037	20	4	0
Stn1	1	0.585634848170037	24	20	0
Thrsp	1	0.703461686116754	20	18	1.22755795201176
Scaf8	1	0.703461686116754	20	8	1.02105093600488
Echdc1	1	0.703461686116754	20	18	0.986957103930126
Ptprj	1	0.703461686116754	20	8	0.97721961234424
Banp	1	0.703461686116754	20	18	0.972477929791691
Mib2	1	0.703461686116754	20	16	0.940031202161504
Pwp2	1	0.703461686116754	20	0	0.923040814954139
Homer1	1	0.703461686116754	20	14	0.890653676725184
Prmt1	1	0.703461686116754	20	2	0.886885342869558
Efhd2	1	0.703461686116754	22	6.05	0.872896623185791
Rbfox2	1	0.703461686116754	24	5	0.861592856315336
Rpap3	1	0.703461686116754	24	0	0.844357678036119
Spcs2	1	0.703461686116754	24	2	0.828696045530467
Baz1a	1	0.703461686116754	20	16	0.818829947846194
Sel1l	1	0.703461686116754	20	6	0.770021019092916
Fbxw8	1	0.703461686116754	20	18	0.768850693799691
Cars1	1	0.703461686116754	24	2	0.763403077193999
Cwc22	1	0.703461686116754	24	10	0.760232060052911
Farsb	1	0.703461686116754	20	18	0.740478976106016
Ice1	1	0.703461686116754	20	18	0.736964347077662
Cask	1	0.703461686116754	20	4	0.725313714838174
Plin2	1	0.703461686116754	20	18	0.722211238764504
Inpp5k	1	0.703461686116754	20	6	0.714589197571099
Prkdc	1	0.703461686116754	20	6	0.711768905512593
Uty	1	0.703461686116754	24	12	0.700084431680543
Hdlbp	1	0.703461686116754	24	0	0.691606810086666
H2-Ab1	1	0.703461686116754	20	8	0.685445788390115
Ctdsp1	1	0.703461686116754	20	8	0.677957144858472
Naa38	1	0.703461686116754	20	18	0.673384219815624
Mrc1	1	0.703461686116754	20	4	0.667102140066385
Evi5	1	0.703461686116754	20	0	0.665769505816907
Yju2	1	0.703461686116754	20	8	0.665739804424965
Zhx2	1	0.703461686116754	20	16	0.665276705993962
Mpeg1	1	0.703461686116754	24	10	0.662249809685698
Lrrc32	1	0.703461686116754	24	8	0.654858428511094
Cers6	1	0.703461686116754	20	0	0.651589405386276
Parp12	1	0.703461686116754	20	16	0.643915763911089
Hmgb3	1	0.703461686116754	24	0	0.630135988777405
Dera	1	0.703461686116754	24	14	0.627231532061114
Rab32	1	0.703461686116754	24	17	0.621930923951708
Rpl22	1	0.703461686116754	24	20	0.619078633227871
Brd2	1	0.703461686116754	24	5	0.610835513492384
Laptm5	1	0.703461686116754	24	16	0.606887839459179
Spcs3	1	0.703461686116754	20	4	0.599474678596392
Cebpa	1	0.703461686116754	20	18	0.59644494876298
Gnai2	1	0.703461686116754	20	6	0.59304615211916
Flt4	1	0.703461686116754	24	21	0.591666754463889
Sgpp1	1	0.703461686116754	24	4	0.591405377632093
Vps41	1	0.703461686116754	24	20	0.585621494634359
Mavs	1	0.703461686116754	24	6	0.583724812551685
Mccc2	1	0.703461686116754	20	18	0.576670792921344
Sipa1l1	1	0.703461686116754	24	18	0.572602720718911
Ppp6r1	1	0.703461686116754	24	18	0.568000255773801
Cdadc1	1	0.703461686116754	24	14	0.565723858785276
Hectd3	1	0.703461686116754	20	18	0.564855638654083
Srek1	1	0.703461686116754	24	8	0.563769320213734
Psmd4	1	0.703461686116754	24	2	0.562770868075788
Med4	1	0.703461686116754	24	12	0.558743692558885
Dnmt3a	1	0.703461686116754	24	6	0.550183367653281
Lgals1	1	0.703461686116754	24	20	0.549321091636284
Acta1	1	0.703461686116754	24	21	0.544461782273928
Arhgef1	1	0.703461686116754	20	6	0.538289702437379
Pdha1	1	0.703461686116754	22	19.9833333333333	0.535277253802529
Rbm34	1	0.703461686116754	20	16	0.532832911700964
Tasp1	1	0.703461686116754	22	11.1833333333333	0.531482058702041
Ubtf	1	0.703461686116754	20	8	0.530655382171272
Tmem165	1	0.703461686116754	20	6	0.528993901651152
Nol12	1	0.703461686116754	24	4	0.528587745872061
Scfd1	1	0.703461686116754	20	0	0.525267966935958
Usp39	1	0.703461686116754	24	8	0.522558175942532
Pnpla8	1	0.703461686116754	24	4	0.516005514391085
Jagn1	1	0.703461686116754	24	21	0.514960417851747
Dyrk1a	1	0.703461686116754	20	14	0.514094361482182
Ndufs2	1	0.703461686116754	20	6	0.505741992705268
Eif3a	1	0.703461686116754	24	4	0.505505160106167
Anxa3	1	0.703461686116754	20	10	0.505182126300154
Trip4	1	0.703461686116754	20	18	0.500440803425076
Hnrnpa0	1	0.703461686116754	20	4	0.500424956911992
Hmgn2	1	0.703461686116754	24	0	0.495559507332773
Lemd2	1	0.703461686116754	24	8	0.491411955225626
Ybx1	1	0.703461686116754	20	16	0.489452124558084
Srrm2	1	0.703461686116754	24	10	0.489295683516624
Zbtb9	1	0.703461686116754	24	4	0.476173655732308
Klhdc10	1	0.703461686116754	24	5	0.475647025001144
Mpp1	1	0.703461686116754	20	18	0.472185345657384
Dnttip1	1	0.703461686116754	22	0	0.469748730981878
Ece1	1	0.703461686116754	20	2	0.466240421477968
Sccpdh	1	0.703461686116754	24	0	0.465075494254832
Sf3b3	1	0.703461686116754	24	8	0.464090874668957
Wdr76	1	0.703461686116754	24	4	0.464073116840812
Angptl6	1	0.703461686116754	24	17	0.463569403700457
Arf6	1	0.703461686116754	24	4	0.455445473926221
Aldh16a1	1	0.703461686116754	24	20	0.4509256925115
Prdx4	1	0.703461686116754	24	20	0.450022905983333
Ppp2cb	1	0.703461686116754	24	16	0.446049870016854
Ubl5	1	0.703461686116754	20	14	0.440180419881738
Pdzk1	1	0.703461686116754	20	4	0.438417561073408
Pcnp	1	0.703461686116754	20	16	0.436039647150948
Xrcc1	1	0.703461686116754	24	4	0.434775381090328
Tars2	1	0.703461686116754	24	22	0.434657421684639
Mppe1	1	0.703461686116754	24	1	0.426762174880197
Ivd	1	0.703461686116754	20	6	0.412037777430822
Tfb1m	1	0.703461686116754	24	20	0.410585189319516
Ibtk	1	0.703461686116754	20	0	0.405914063414471
Rai1	1	0.703461686116754	24	2	0.40354227682752
Farsa	1	0.703461686116754	20	18	0.402067947765994
Irag2	1	0.703461686116754	24	22	0.384034702806358
Gtf3c6	1	0.703461686116754	20	18	0.378566294011349
Ercc4	1	0.703461686116754	24	2	0.378138297460732
Suox	1	0.703461686116754	24	22	0.377896777045104
Scaf4	1	0.703461686116754	24	8	0.377617476642834
Timm13	1	0.703461686116754	22	3.11666666666667	0.376713955063187
Arfgap1	1	0.703461686116754	24	21	0.373522468099962
Slc25a24	1	0.703461686116754	24	21	0.370691660668183
Rxrb	1	0.703461686116754	20	18	0.368708691788854
Gp2	1	0.703461686116754	20	12	0.366105973499587
