BH.Q	ADJ.P	PER	LAG	AMP
Mief1	1	0.839458824074502	20	16	0.421189677819383
Naxd	1	0.839458824074502	24	8	0.419909990656636
Mavs	1	0.839458824074502	20	6	0.416526264117455
Cd3d	1	0.839458824074502	20	2	0.412505113004529
Kdm5d	1	0.839458824074502	20	12	0.410932766495253
Apoe	1	0.839458824074502	24	20	0.40989325426366
Cxadr	1	0.839458824074502	20	6	0.407293079251357
Gys2	1	0.839458824074502	20	16	0.401928824095498
Mafk	1	0.839458824074502	20	16	0.400026913725473
Ostm1	1	0.839458824074502	20	14	0.385493792864824
Srsf4	1	0.839458824074502	20	10	0.382160836332973
Angptl3	1	0.839458824074502	24	14	0.381106543700977
Fcgr4	1	0.839458824074502	24	18	0.375752266628093
Dgke	1	0.839458824074502	20	4	0.374140470390944
Cd300lg	1	0.839458824074502	22	0.183333333333332	0.36744176134942
Slco2b1	1	0.839458824074502	20	10	0.361966569730767
Mmtag2	1	0.839458824074502	24	12	0.358277859367834
Med25	1	0.839458824074502	24	14	0.356311013395944
Cyp8b1	1	0.839458824074502	20	6	0.355432880009762
Hmga2	1	0.839458824074502	24	8	0.354732680913861
Trim2	1	0.839458824074502	20	4	0.352485478643054
Strbp	1	0.839458824074502	20	18	0.346131944440206
Yars1	1	0.839458824074502	20	14	0.34533859591814
Kdm7a	1	0.839458824074502	24	9	0.343956306057106
Cavin1	1	0.839458824074502	20	18	0.330665806662631
Tmem220	1	0.839458824074502	24	8	0.329174348330671
Isg20l2	1	0.839458824074502	20	6	0.326349393820493
Zg16	1	0.839458824074502	24	6	0.317735657362303
Abcb11	1	0.839458824074502	24	20	0.316254961602744
Jak1	1	0.839458824074502	24	8	0.312629621412047
Fkbp8	1	0.839458824074502	20	0	0.306609543976306
Rbmx	1	0.839458824074502	22.6666666666667	2.1224069128168	0.305115823372277
Fcn1	1	0.839458824074502	24	16	0.302188370710076
Ess2	1	0.839458824074502	24	16	0.294070451443835
Fbxl3	1	0.839458824074502	24	17	0.291991308513652
Psmb8	1	0.839458824074502	20	16	0.28141338779231
Pkp4	1	0.839458824074502	22	0.183333333333332	0.279108589574626
Usp3	1	0.839458824074502	24	8	0.270479163568558
Nectin2	1	0.839458824074502	20	4	0.269180917603991
Krt4	1	0.839458824074502	24	6	0.264146372342339
Zbtb4	1	0.839458824074502	24	2	0.263066671680093
Rhot1	1	0.839458824074502	20	4	0.261981825020134
Rnf213	1	0.839458824074502	24	0	0.259898562820283
Kdm5a	1	0.839458824074502	20	12	0.256074917193178
Zzz3	1	0.839458824074502	24	8	0.253550422871996
Med19	1	0.839458824074502	20	14	0.24146526629354
Kmt5c	1	0.839458824074502	20	12	0.238202723838193
Zfx	1	0.839458824074502	24	2	0.233293703661289
Lman2l	1	0.839458824074502	24	2	0.22815089236298
Cd34	1	0.839458824074502	20	18	0.227690686038215
Psmb10	1	0.839458824074502	20	18	0.227243808764805
Pip5k1a	1	0.839458824074502	24	5	0.224947312537141
Znf692	1	0.839458824074502	24	8	0.217031287773574
Actr5	1	0.839458824074502	20	14	0.208751215112197
Zscan26	1	0.839458824074502	24	9	0.207171910727719
Sdhd	1	0.839458824074502	24	20	0.204167216348671
Nabp2	1	0.839458824074502	20	14	0.202358329899429
Mup20	1	0.839458824074502	24	16	0.200047173203264
Cdkn1b	1	0.839458824074502	24	16	0.194895039732194
Ttc14	1	0.839458824074502	20	12	0.192763250026047
Hnf4g	1	0.839458824074502	24	21	0.191011199582852
Zbtb45	1	0.839458824074502	24	20	0.17996627583465
Ptges3	1	0.839458824074502	24	2	0.176936158799702
Oasl1	1	0.839458824074502	20	14	0.171050764766771
Cd44	1	0.839458824074502	24	8	0.158145908127908
Ier3ip1	1	0.839458824074502	24	8	0.14032483823994
Nup85	1	0.839458824074502	24	18	0.126069668411737
Brd9	1	0.839458824074502	24	8	0.126011136059725
Dnajb12	1	0.839458824074502	24	22	0.115699926965846
Dnaja3	1	0.839458824074502	24	0	0.108231414563776
Parp2	1	0.839458824074502	20	12	0.107139241547155
Nek7	1	0.839458824074502	20	0	0.103979743459927
Lamb1	1	0.839458824074502	24	0	0.0867896699258546
Abcb1a	1	0.839458824074502	24	22	0.0515204800293527
Adam23	1	0.839458824074502	24	2	0.00840695796951518
Eif2s2	1	0.839458824074502	24	2	0
Alg9	1	0.839458824074502	24	8	0
H1-1	1	0.839458824074502	20	14	0
Znf431	1	0.839458824074502	20	4	0
Tmem165	1	0.839458824074502	20	10	0
Sprr2h	1	0.839458824074502	24	8	0
Inhbc	1	0.839458824074502	20	0	0
Arel1	1	0.995356156885831	20	16	1.31234752142135
Ddx27	1	0.995356156885831	20	18	1.24341618437204
Sfmbt1	1	0.995356156885831	20	18	1.14857380166001
Cyp7b1	1	0.995356156885831	20	18	1.10539508569715
Cnot1	1	0.995356156885831	20	18	1.0831688243819
Fam210b	1	0.995356156885831	24	18	1.05122476597213
Slc22a27	1	0.995356156885831	20	6	1.03973333394178
Zfp809	1	0.995356156885831	20	0	1.02312046797876
Palld	1	0.995356156885831	20	0	1.01187985904236
Kat7	1	0.995356156885831	24	6	0.996315729551111
Daglb	1	0.995356156885831	20	10	0.993468603795303
Gpatch4	1	0.995356156885831	20	18	0.973191816188546
Ndufa4	1	0.995356156885831	20	6	0.951708606030083
Rb1	1	0.995356156885831	20	18	0.949296206511477
Unknown_31	1	0.995356156885831	20	8	0.939539622718607
Gcfc2	1	0.995356156885831	20	0	0.932204696681681
Rybp	1	0.995356156885831	20	0	0.911737231737121
Hpn	1	0.995356156885831	20	8	0.890614865016877
Epb41l5	1	0.995356156885831	24	8	0.888898011729019
Psmc4	1	0.995356156885831	20	16	0.880447363078443
Rab4a	1	0.995356156885831	24	1	0.873462738729037
Myo6	1	0.995356156885831	20	6	0.870098900161729
Cux1	1	0.995356156885831	24	4	0.84457920309549
Nemf	1	0.995356156885831	24	4	0.832561424110093
Ppp2r2d	1	0.995356156885831	20	0	0.829403582266517
Banp	1	0.995356156885831	20	0	0.823922946426385
M6pr	1	0.995356156885831	20	6	0.822644977623303
Nop56	1	0.995356156885831	20	16	0.801618388089347
Ran	1	0.995356156885831	24	8	0.797454623363088
Grwd1	1	0.995356156885831	20	18	0.792358558049175
Stat2	1	0.995356156885831	20	0	0.786365340646759
Taf5l	1	0.995356156885831	20	18	0.763592263147559
Wac	1	0.995356156885831	24	6	0.756772738157956
Srpra	1	0.995356156885831	20	2	0.746117409946261
Aff4	1	0.995356156885831	20	8	0.740777882087128
Eef1b	1	0.995356156885831	20	14	0.734248663982326
Reep3	1	0.995356156885831	22.6666666666667	5.42247040939321	0.730515915762339
Sipa1l1	1	0.995356156885831	24	18	0.707576579179566
Kpnb1	1	0.995356156885831	20	8	0.706525554205896
Ecpas	1	0.995356156885831	20	8	0.70350362280921
Sirt2	1	0.995356156885831	24	6	0.699153878194383
Agpat3	1	0.995356156885831	20	2	0.696638405791898
Eral1	1	0.995356156885831	24	1	0.690896643667723
Ppp1cb	1	0.995356156885831	24	6	0.68158977082039
Mrgbp	1	0.995356156885831	20	14	0.679620278640829
Nle1	1	0.995356156885831	20	16	0.674514555980702
Plin2	1	0.995356156885831	20	18	0.673512292192627
Utp23	1	0.995356156885831	20	18	0.671327741031768
Eepd1	1	0.995356156885831	24	22	0.664736972564385
Unknown_18	1	0.995356156885831	24	1	0.661450777936518
Cdc42	1	0.995356156885831	24	6	0.651996382894598
Ly6e	1	0.995356156885831	22	8.06666666666666	0.643481932761565
Eef2	1	0.995356156885831	24	21	0.639472201015428
Dnajc3	1	0.995356156885831	20	4	0.629067797499166
Eif4a1	1	0.995356156885831	20	16	0.628774808285298
Atp6ap1	1	0.995356156885831	24	20	0.625336081551353
Adap2	1	0.995356156885831	24	18	0.619931843415784
Slc31a2	1	0.995356156885831	20	6	0.618642894323802
Daam1	1	0.995356156885831	20	2	0.617798475564392
Hsdl1	1	0.995356156885831	20	6	0.612755141095289
Timd4	1	0.995356156885831	22	11	0.611287814121645
Rps19bp1	1	0.995356156885831	24	6	0.580130384243207
Tut7	1	0.995356156885831	20	16	0.574656265756881
Plxnb1	1	0.995356156885831	22	11	0.5721225057511
Rps6ka5	1	0.995356156885831	20	18	0.570354542520302
Ctnnbl1	1	0.995356156885831	20	8	0.559415293928994
Niban1	1	0.995356156885831	20	4	0.556152207102108
Rpl37a	1	0.995356156885831	20	18	0.555338332735805
Srd5a1	1	0.995356156885831	20	18	0.553631087011144
Golga4	1	0.995356156885831	22	0.183333333333332	0.552356920412822
Sod1	1	0.995356156885831	24	8	0.550713146434362
Clasrp	1	0.995356156885831	20	8	0.549047525181989
Bcap29	1	0.995356156885831	20	18	0.547917965995792
Atp5f1a	1	0.995356156885831	20	4	0.547434638630825
Hnrnpa0	1	0.995356156885831	20	4	0.54531813862803
Bag5	1	0.995356156885831	20	0	0.537992432530698
Hbb-b1	1	0.995356156885831	24	8	0.531035728838136
C1qc	1	0.995356156885831	24	22	0.511875572595177
Tpr	1	0.995356156885831	20	4	0.510487971623887
Ncoa6	1	0.995356156885831	22	11	0.502802257739491
Nup58	1	0.995356156885831	20	4	0.501951947512865
Coro1b	1	0.995356156885831	24	20	0.49725000857571
Lrrc8a	1	0.995356156885831	22	0.183333333333332	0.486371714254288
Rbm7	1	0.995356156885831	20	14	0.485670617912456
Slc7a6os	1	0.995356156885831	24	0	0.484640355831867
Fam91a1	1	0.995356156885831	20	4	0.479727623411546
Psmd2	1	0.995356156885831	24	6	0.477778476465306
Ppib	1	0.995356156885831	20	8	0.474770034019473
Tspan4	1	0.995356156885831	20	4	0.471221517618892
Dnajc2	1	0.995356156885831	20	16	0.464724781235582
Emc10	1	0.995356156885831	22	0	0.463516525471566
Klc4	1	0.995356156885831	20	18	0.45938562329606
Rad50	1	0.995356156885831	20	8	0.455804994483913
Stx4	1	0.995356156885831	20	8	0.455551065610238
Tars2	1	0.995356156885831	20	18	0.4546792656728
Brd4	1	0.995356156885831	24	9	0.454163354273572
Slc35d1	1	0.995356156885831	24	20	0.448661666611775
Ndufs6	1	0.995356156885831	24	8	0.443785389459569
Zc2hc1c	1	0.995356156885831	22.6666666666667	21.4270869543284	0.440884152069538
Sh3bgrl	1	0.995356156885831	22	11.1833333333333	0.436962175665736
Aldh1b1	1	0.995356156885831	20	16	0.429296329858552
Gpc4	1	0.995356156885831	20	10	0.426382363341481
Myh10	1	0.995356156885831	20	2	0.420938738318528
Ggcx	1	0.995356156885831	24	14	0.417659729269983
Rai1	1	0.995356156885831	24	2	0.417404819858417
Arl6ip5	1	0.995356156885831	20	18	0.415173062397047
Fbxw7	1	0.995356156885831	20	18	0.414998553442504
Pomt1	1	0.995356156885831	24	8	0.413929300566755
Rcl1	1	0.995356156885831	20	14	0.413596608489362
Ruvbl2	1	0.995356156885831	20	14	0.405482888158255
Apob	1	0.995356156885831	20	4	0.401725522776147
Coa3	1	0.995356156885831	22	3.11666666666667	0.401167868921918
Akr7a2	1	0.995356156885831	24	4	0.400441524708224
Tmx1	1	0.995356156885831	22	0.183333333333332	0.397891222286729
Proser1	1	0.995356156885831	20	18	0.391458671967565
Ahdc1	1	0.995356156885831	24	18	0.390197549783469
Rras	1	0.995356156885831	24	6	0.388662296085562
Pds5a	1	0.995356156885831	24	10	0.385288799528347
Thyn1	1	0.995356156885831	24	2	0.374770109716062
Orc3	1	0.995356156885831	20	16	0.374396853212624
Rtcb	1	0.995356156885831	20	14	0.372783308838431
Kdm2a	1	0.995356156885831	24	8	0.361106992058522
Pter	1	0.995356156885831	24	NA	0.358990124295553
Capzb	1	0.995356156885831	24	21	0.35824399460838
Avpi1	1	0.995356156885831	24	20	0.351858344710269
Mxra8	1	0.995356156885831	20	2	0.341606939606833
Plpp3	1	0.995356156885831	24	2	0.337605090446528
Usp16	1	0.995356156885831	20	16	0.32940116987161
Vapa	1	0.995356156885831	24	18	0.329054073299255
Nfs1	1	0.995356156885831	24	1	0.320344378244139
Zfp1	1	0.995356156885831	24	20	0.319119749129333
Zcrb1	1	0.995356156885831	24	14	0.315259030618862
Parva	1	0.995356156885831	24	2	0.308230764317944
Kti12	1	0.995356156885831	20	16	0.29642351479623
Ergic3	1	0.995356156885831	24	17	0.293385543371437
Ssbp2	1	0.995356156885831	20	16	0.290923867370145
Tbpl2	1	0.995356156885831	24	9	0.289366651721779
gag	1	0.995356156885831	24	2	0.289021582274432
Safb2	1	0.995356156885831	20	18	0.285098713751022
Secisbp2l	1	0.995356156885831	22.6666666666667	21.4270869543284	0.284705480583548
Uqcr10	1	0.995356156885831	24	21	0.283111003474117
Ccnt2	1	0.995356156885831	20	14	0.280693064793938
Ppp2ca	1	0.995356156885831	24	2	0.279918594057959
Mark3	1	0.995356156885831	22	11	0.278783330572912
Psma5	1	0.995356156885831	20	0	0.277907126306671
Brwd3	1	0.995356156885831	24	2	0.269615697173268
Pawr	1	0.995356156885831	24	2	0.269306983615671
Uaca	1	0.995356156885831	22	0.183333333333332	0.264945025863572
Riox1	1	0.995356156885831	20	10	0.258782514413111
Vrk1	1	0.995356156885831	24	8	0.254515445696717
Rps3	1	0.995356156885831	24	2	0.253650323536214
Srsf2	1	0.995356156885831	24	13	0.250286984257794
Lgals8	1	0.995356156885831	20	2	0.249471934844051
Nol12	1	0.995356156885831	24	2	0.24206867170701
Ces1f	1	0.995356156885831	20	4	0.241379261095236
Myo9b	1	0.995356156885831	24	0	0.239998390318489
Rfx5	1	0.995356156885831	24	8	0.222970063825322
F5	1	0.995356156885831	24	0	0.220862335315496
Rpf1	1	0.995356156885831	20	14	0.218456044323674
Tmem51	1	0.995356156885831	20	8	0.216863891008865
Zgpat	1	0.995356156885831	20	16	0.213895210893958
Ugp2	1	0.995356156885831	24	20	0.200916862857324
Top1	1	0.995356156885831	24	8	0.193805972120923
Unknown_24	1	0.995356156885831	20	4	0.193592435826064
Fiz1	1	0.995356156885831	24	2	0.186426552721739
mt-Co3	1	0.995356156885831	24	20	0.176590618663906
Pgk1	1	0.995356156885831	24	6	0.171567443038966
Atp5mf	1	0.995356156885831	24	0	0.170617845358356
Polr3f	1	0.995356156885831	22	0.183333333333332	0.162107364977504
Samhd1	1	0.995356156885831	24	8	0.158333836208058
Rcor1	1	0.995356156885831	24	2	0.153154601298969
Utp20	1	0.995356156885831	24	8	0.150255612340223
Armc5	1	0.995356156885831	22	0	0.127285294434322
Cdk5rap2	1	0.995356156885831	20	2	0.118115472477556
Ctsd	1	0.995356156885831	24	8	0.117724811277132
Prr3	1	0.995356156885831	24	2	0.0928976071475985
Tusc3	1	0.995356156885831	20	2	0.0921688025199282
Fam168a	1	0.995356156885831	24	8	0.0815953944421352
Hmgb3	1	0.995356156885831	24	2	0.0806135698546703
Pot1	1	0.995356156885831	24	12	0.0729166709937645
Acadsb	1	0.995356156885831	20	0	0.0674363773359273
Sntb2	1	0.995356156885831	24	22	0.0536237113844832
Aimp1	1	0.995356156885831	20	14	0.0472174692546487
Hcfc1	1	0.995356156885831	20	14	0
Srfbp1	1	0.995356156885831	20	14	0
H6pd	1	0.995356156885831	20	4	0
Atp5pf	1	0.995356156885831	20	2	0
Gramd2b	1	0.995356156885831	20	4	0
Pced1b	1	0.995356156885831	20	10	0
Gltpd2	1	0.995356156885831	20	2	0
Zbed6	1	0.995356156885831	20	14	0
Cd2bp2	1	1	22.1818181818182	NA	0.678630670948995
Ndufa11	1	1	22.1818181818182	NA	0.674543308395862
Spcs2	1	1	22.1818181818182	NA	0.667892172007304
Ufl1	1	1	22.1818181818182	NA	0.659387484002645
Alg1	1	1	22.1818181818182	NA	0.623373758423341
Sec11a	1	1	22.1818181818182	NA	0.618733051541737
Ncln	1	1	22.1818181818182	NA	0.590392608399301
Bfar	1	1	22.1818181818182	NA	0.572131965111012
Snx8	1	1	22.1818181818182	NA	0.564916967455554
Zkscan3	1	1	22.1818181818182	NA	0.560388737416589
Inpp5k	1	1	22.1818181818182	NA	0.556136890598874
Gpr89	1	1	22.1818181818182	NA	0.548384179754051
Cask	1	1	22.1818181818182	NA	0.544393206988986
Pdgfrb	1	1	22.1818181818182	NA	0.539117565111528
Zbtb7a	1	1	22.1818181818182	NA	0.533641737343337
Polr2m	1	1	22.1818181818182	NA	0.529362683522113
Wdr12	1	1	22.1818181818182	NA	0.529104423947446
Sar1a	1	1	22.1818181818182	NA	0.524613645724652
Aadac	1	1	22.1818181818182	NA	0.524219908484044
Luzp1	1	1	22.1818181818182	NA	0.522861633389025
Senp2	1	1	22.1818181818182	NA	0.522407672207384
Yaf2	1	1	22.1818181818182	NA	0.521399323507475
Ddx39a	1	1	22.1818181818182	NA	0.519152603953135
Mcm3	1	1	22.1818181818182	NA	0.518343931539748
Arhgap21	1	1	22.1818181818182	NA	0.513923626125664
Chd5	1	1	22.1818181818182	NA	0.513353596446208
Zbtb43	1	1	22.1818181818182	NA	0.510260087729
Ly6d	1	1	22.1818181818182	NA	0.508580255936552
Klf3	1	1	22.1818181818182	NA	0.504864959683779
Edem2	1	1	22.1818181818182	NA	0.499050893649648
D8Ertd738e	1	1	22.1818181818182	NA	0.498793364323523
Mtrfr	1	1	22.1818181818182	NA	0.49721756210399
Cdk9	1	1	22.1818181818182	NA	0.496363295987343
Urah	1	1	22.1818181818182	NA	0.495925523503912
Atp5me	1	1	22.1818181818182	NA	0.491862005322713
Cyb5d2	1	1	22.1818181818182	NA	0.4892389569528
Thoc5	1	1	22.1818181818182	NA	0.488812331719255
Itga5	1	1	22.1818181818182	NA	0.487596213864516
Sub1	1	1	22.1818181818182	NA	0.48756293692241
Whamm	1	1	22.1818181818182	NA	0.486507562790882
Mllt10	1	1	22.1818181818182	NA	0.482314704432488
Znf654	1	1	22.1818181818182	NA	0.474622020756271
Ddx3y	1	1	22.1818181818182	NA	0.47447621906339
Pcbp2	1	1	22.1818181818182	NA	0.473016564514447
Hdac6	1	1	22.1818181818182	NA	0.470019297740579
Tmem47	1	1	22.1818181818182	NA	0.466561285970048
Scaf8	1	1	22.1818181818182	NA	0.465546314641451
Atp5mk	1	1	22.1818181818182	NA	0.462443703000106
Cxxc1	1	1	22.1818181818182	NA	0.462398320222011
Dnajc22	1	1	22.1818181818182	NA	0.458974736268927
Exosc7	1	1	22.1818181818182	NA	0.457317029201223
Tek	1	1	22.1818181818182	NA	0.456225777757287
Opa1	1	1	22.1818181818182	NA	0.456089368932843
Znf830	1	1	22.1818181818182	NA	0.452819816357865
Ercc3	1	1	22.1818181818182	NA	0.450743425062188
Ilkap	1	1	22.1818181818182	NA	0.449761316658674
Znf691	1	1	22.1818181818182	NA	0.447048265244526
Ighg1	1	1	22.1818181818182	NA	0.445110354062682
Hdlbp	1	1	22.1818181818182	NA	0.44471000803768
Dnmt3a	1	1	22.1818181818182	NA	0.443712091292916
Msl1	1	1	22.1818181818182	NA	0.442616266938925
Sfxn3	1	1	22.1818181818182	NA	0.439649456202042
Zbtb48	1	1	22.1818181818182	NA	0.43943621873073
Gimap1	1	1	22.1818181818182	NA	0.4377111603844
Tmc8	1	1	22.1818181818182	NA	0.436834697315282
Znf445	1	1	22.1818181818182	NA	0.436539742804067
Rpl29	1	1	22.1818181818182	NA	0.436387674855887
Tmem9	1	1	22.1818181818182	NA	0.4359342802137
Susd2	1	1	22.1818181818182	NA	0.435811891089388
Trip12	1	1	22.1818181818182	NA	0.434197895934818
Syne2	1	1	22.1818181818182	NA	0.428963111007061
Snap23	1	1	22.1818181818182	NA	0.428355691558764
Zscan20	1	1	22.1818181818182	NA	0.428189623831317
Luc7l2	1	1	22.1818181818182	NA	0.424796398210664
Ptbp3	1	1	22.1818181818182	NA	0.42099331348126
Suds3	1	1	22.1818181818182	NA	0.420903819585354
Nfyb	1	1	22.1818181818182	NA	0.420681241540923
Cep85	1	1	22.1818181818182	NA	0.42006142575439
Rps29	1	1	22.1818181818182	NA	0.418922243453775
Psmd4	1	1	22.1818181818182	NA	0.41797230258285
Ddx17	1	1	22.1818181818182	NA	0.415279842959911
Phf8	1	1	22.1818181818182	NA	0.413293542438608
Pam	1	1	22.1818181818182	NA	0.412643614704222
Syap1	1	1	22.1818181818182	NA	0.411772924918835
Slc33a1	1	1	22.1818181818182	NA	0.411686986687757
Supt20h	1	1	22.1818181818182	NA	0.411494655305388
Cyp4a10	1	1	22.1818181818182	NA	0.408751802865279
Flot2	1	1	22.1818181818182	NA	0.408733471080334
Ptma	1	1	22.1818181818182	NA	0.407601749075459
Mmd	1	1	22.1818181818182	NA	0.406671123850808
Slc35e1	1	1	22.1818181818182	NA	0.405283033293521
Myo18a	1	1	22.1818181818182	NA	0.404653196981801
Elk3	1	1	22.1818181818182	NA	0.404241212602717
Tmem33	1	1	22.1818181818182	NA	0.403425852446946
Arpc1b	1	1	22.1818181818182	NA	0.403402528965762
Psmb7	1	1	22.1818181818182	NA	0.402440789256774
Wdr24	1	1	22.1818181818182	NA	0.40092523965749
Hsd17b7	1	1	22.1818181818182	NA	0.399767043782214
Vps41	1	1	22.1818181818182	NA	0.39946017804905
Xrcc4	1	1	22.1818181818182	NA	0.398278799751681
Lnpk	1	1	22.1818181818182	NA	0.398209186172535
Apom	1	1	22.1818181818182	NA	0.398174061371311
Als2	1	1	22.1818181818182	NA	0.396392755500215
Fcgr2	1	1	22.1818181818182	NA	0.395725641722121
Aifm2	1	1	22.1818181818182	NA	0.395416717290834
Pgm1	1	1	22.1818181818182	NA	0.394538587176969
Fus	1	1	22.1818181818182	NA	0.394364873357247
Hba	1	1	22.1818181818182	NA	0.394014599756899
Rpl27	1	1	22.1818181818182	NA	0.393973217345342
Eif3b	1	1	22.1818181818182	NA	0.393954087034212
Setd1b	1	1	22.1818181818182	NA	0.393952779561574
Abhd15	1	1	22.1818181818182	NA	0.392535225684039
Lsm14b	1	1	22.1818181818182	NA	0.391375303515248
Bub3	1	1	22.1818181818182	NA	0.391327454061307
Rnf138	1	1	22.1818181818182	NA	0.390119939598174
Hk1	1	1	22.1818181818182	NA	0.38873133339907
Dhrs1	1	1	22.1818181818182	NA	0.388606329413588
Bst2	1	1	22.1818181818182	NA	0.3884198987133
Tmx3	1	1	22.1818181818182	NA	0.386536240352893
Dynll2	1	1	22.1818181818182	NA	0.386523748954131
Znf771	1	1	22.1818181818182	NA	0.385096235301404
Usp9x	1	1	22.1818181818182	NA	0.384707033903136
Npc1	1	1	22.1818181818182	NA	0.384706680660889
Prmt1	1	1	22.1818181818182	NA	0.384246561951661
Cobll1	1	1	22.1818181818182	NA	0.383690152334016
Tap1	1	1	22.1818181818182	NA	0.383388313362091
Flii	1	1	22.1818181818182	NA	0.383213881275125
Fasn	1	1	22.1818181818182	NA	0.382946228361342
Iws1	1	1	22.1818181818182	NA	0.381316055257922
Lrrc59	1	1	22.1818181818182	NA	0.380998380659273
Gng12	1	1	22.1818181818182	NA	0.3806939524001
Rbpms	1	1	22.1818181818182	NA	0.380167455652444
Nol6	1	1	22.1818181818182	NA	0.379940211483106
Soat2	1	1	22.1818181818182	NA	0.378778223885191
Lsm4	1	1	22.1818181818182	NA	0.377669277334172
Atm	1	1	22.1818181818182	NA	0.37738134346825
Ilvbl	1	1	22.1818181818182	NA	0.377145872674834
Stard13	1	1	22.1818181818182	NA	0.376919614187848
Cpt2	1	1	22.1818181818182	NA	0.376546194213521
Ints8	1	1	22.1818181818182	NA	0.376452439500454
Ezh2	1	1	22.1818181818182	NA	0.37635113177279
Atp5po	1	1	22.1818181818182	NA	0.375396487494081
Bbx	1	1	22.1818181818182	NA	0.374805279014721
Rif1	1	1	22.1818181818182	NA	0.373964289844167
Nfia	1	1	22.1818181818182	NA	0.373575775679892
Decr2	1	1	22.1818181818182	NA	0.372573343187541
Nup107	1	1	22.1818181818182	NA	0.37234004346485
Unknown_8	1	1	22.1818181818182	NA	0.372213472311074
Bri3bp	1	1	22.1818181818182	NA	0.371914071802062
Cdk7	1	1	22.1818181818182	NA	0.371908372623757
Slc25a1	1	1	22.1818181818182	NA	0.371740303186423
Ppm1l	1	1	22.1818181818182	NA	0.371082640488246
Per1	1	1	22.1818181818182	NA	0.369973916777057
Abcd3	1	1	22.1818181818182	NA	0.368851550400878
Atp6ap2	1	1	22.1818181818182	NA	0.368707146087214
Emp2	1	1	22.1818181818182	NA	0.368367509355126
Exosc1	1	1	22.1818181818182	NA	0.368076100218006
Etf1	1	1	22.1818181818182	NA	0.367504141210792
Pabpn1	1	1	22.1818181818182	NA	0.365409241725097
Fis1	1	1	22.1818181818182	NA	0.364548448638838
Mapkap1	1	1	22.1818181818182	NA	0.363393583482073
Tefm	1	1	22.1818181818182	NA	0.36329176446618
Lsp1	1	1	22.1818181818182	NA	0.362833351476465
Ube2j2	1	1	22.1818181818182	NA	0.362761853490752
Ncstn	1	1	22.1818181818182	NA	0.362078614543177
Hadha	1	1	22.1818181818182	NA	0.361560707639842
Mad1l1	1	1	22.1818181818182	NA	0.361167895080883
Ccnh	1	1	22.1818181818182	NA	0.360296049029793
Rala	1	1	22.1818181818182	NA	0.359320559825148
Usp19	1	1	22.1818181818182	NA	0.357260073611612
Naa35	1	1	22.1818181818182	NA	0.357251820073798
Nrip1	1	1	22.1818181818182	NA	0.35616030543261
Ptgfrn	1	1	22.1818181818182	NA	0.354732157894795
Paics	1	1	22.1818181818182	NA	0.354639880142256
Exosc6	1	1	22.1818181818182	NA	0.353648465492268
Ddx18	1	1	22.1818181818182	NA	0.353130745606455
Copb1	1	1	22.1818181818182	NA	0.350711960889712
Bckdha	1	1	22.1818181818182	NA	0.35067068995669
Exosc9	1	1	22.1818181818182	NA	0.350271016622967
Tbrg4	1	1	22.1818181818182	NA	0.349725035297134
Setd1a	1	1	22.1818181818182	NA	0.349289899249485
P4hb	1	1	22.1818181818182	NA	0.34860954255288
Nes	1	1	22.1818181818182	NA	0.347948941830986
Pdcd7	1	1	22.1818181818182	NA	0.347759711919871
Scfd2	1	1	22.1818181818182	NA	0.346387016375371
Ceacam1	1	1	22.1818181818182	NA	0.345146088042454
Igfbp7	1	1	22.1818181818182	NA	0.344903411078698
Atp2b4	1	1	22.1818181818182	NA	0.343749524915231
Ctnnd1	1	1	22.1818181818182	NA	0.342877818292651
Cyp4a14	1	1	22.1818181818182	NA	0.342355733579918
Snrpd2	1	1	22.1818181818182	NA	0.342351605712999
Aup1	1	1	22.1818181818182	NA	0.342285994316352
Larp7	1	1	22.1818181818182	NA	0.342284817994115
Med4	1	1	22.1818181818182	NA	0.342139845615126
Dhrs7b	1	1	22.1818181818182	NA	0.340659064543234
Brpf1	1	1	22.1818181818182	NA	0.340576081629559
Unknown_29	1	1	22.1818181818182	NA	0.339691142853203
Cers5	1	1	22.1818181818182	NA	0.339611128965437
Fam50a	1	1	22.1818181818182	NA	0.33954827813111
Dnttip1	1	1	22.1818181818182	NA	0.338895709262097
Anapc1	1	1	22.1818181818182	NA	0.338893950921742
Rprd1b	1	1	22.1818181818182	NA	0.338834561088609
Lmnb1	1	1	22.1818181818182	NA	0.338801935677432
Slc44a2	1	1	22.1818181818182	NA	0.33876425026402
Vapb	1	1	22.1818181818182	NA	0.337979501628346
Sympk	1	1	22.1818181818182	NA	0.33787533373301
Ergic1	1	1	22.1818181818182	NA	0.337187762594728
Klra2	1	1	22.1818181818182	NA	0.336991776865355
Rac2	1	1	22.1818181818182	NA	0.336870902172218
Ubr2	1	1	22.1818181818182	NA	0.335596379346841
Hal	1	1	22.1818181818182	NA	0.33488141327685
Rps12	1	1	22.1818181818182	NA	0.33468825747632
Asah1	1	1	22.1818181818182	NA	0.334388324687609
Fyttd1	1	1	22.1818181818182	NA	0.334073788490794
Uri1	1	1	22.1818181818182	NA	0.333799384728559
Rps10	1	1	22.1818181818182	NA	0.332235475331789
Dtnb	1	1	22.1818181818182	NA	0.332021536702163
Pcgf2	1	1	22.1818181818182	NA	0.331903802647107
