"CT0_1"	"CT0_3"	"CT0_4"	"CT4_1"	"CT4_3"	"CT4_4"	"CT8_1"	"CT8_2"	"CT8_3"	"CT12_1"	"CT12_2"	"CT12_4"	"CT16_1"	"CT16_2"	"CT16_4"	"Perko_1"	"Perko_2"	"Perko_3"
"Rorc"	0.930841684489639	1.41563660780029	0.903215583617293	-1.01807130145013	-0.372609339594231	0.292161167223558	-0.780691433288499	-1.45922376641397	-2.11435214455629	-1.38601773126448	-1.14189304848791	-5.28805331219428	1.26272694887051	0.152529062551967	1.46156857236189	-0.212987978723902	-4.47221053051424	-0.632435693966453
"Pabpc1"	0.0458453166867088	0.892241525041459	0.588653901225634	-1.55731212871162	-0.308304452447885	1.18873259724123	1.66403086138706	-1.37390514961669	1.16552967655392	-0.908669197378078	-1.18596886565858	0.505064353626416	0.818908672630812	0.191029180255672	0.620769852677611	0.437874286850214	1.63463377750704	0.374852254423782
"Dsg2"	0.0865441171840864	-0.669811724449936	-0.403333724299554	-0.0194947781200412	0.274279968141038	-0.39701988624379	-1.76792570464705	0.0909394247483704	0.527613340041661	-0.0109587836645062	0.474462827025562	0.00943931201058845	-0.620090895070039	-0.620246565274503	-0.411711118866261	1.25842841468041	0.472455606425676	-1.55967371708762
"Tnks1bp1"	-1.33721327663791	-3.31858990168696	-0.755454812144485	-0.913435836547791	-1.79302846506004	-1.50192005116149	-3.20408800977418	-2.07695901713227	-1.18138579247184	-2.75293881726689	-1.37854037200495	-2.62993795267788	-0.667602195069435	-2.61302374006413	-1.4088407751067	0.104207824884931	-1.1519618263397	-3.0141405288935
"Epb41l2"	-2.12769488446864	-5.45484900207065	-0.089342979155667	-2.66819599299473	-2.34104910903016	-0.781235013015952	-3.75408288327315	-3.74320319630241	-4.25125315172453	-2.80821829275435	-2.54642989285477	-2.05847106197901	-2.11984431507279	-2.49620332164985	-0.528806189696933	-0.677136753095944	-1.66819779561169	-0.365345105168995
"Rbm33"	0.224116601290852	-0.186839879541836	-1.3767573571841	-1.91053789748064	-0.64537304012525	-0.717024667636643	-0.424812140924224	-1.13950952782391	-0.294261918762277	-0.409789660280047	-0.830049953875701	-0.639218525526388	-0.148277439603195	-0.347261795519575	-1.12221793981145	-1.32250305681529	-0.925410883632349	-1.20519178776996
"Copb1"	0.264073059592828	-1.41701495715724	0.749546189495419	0.505050840592116	-1.49596179518585	-0.425877096122115	-0.441307335254436	-0.530062043637439	-1.27028934590151	-0.981101423010447	-1.02048349907341	0.500373372345909	-0.689107660975957	-0.050494695615285	0.669367392820092	0.605412301248034	1.1190416775738	-0.485517457781672
"Itga5"	-0.0229264601376329	0.894703129605251	2.07688481063832	1.79246945522146	2.11206901290222	1.4415718225614	-0.456589659277189	1.43269166032982	1.16678769015033	0.798437616484083	1.17472311315511	1.56154952345099	0.794460430841688	0.771445033438873	1.02986351861439	1.67254428140499	1.56378517492896	-0.539359497364195
"Eif3e"	0.086046731405407	0.236860309840335	1.41627080225957	-1.16638957755375	-1.23406084675333	-0.432468992592071	-0.135609705570616	-1.82729148154072	-0.452690025589323	-0.75669502044445	0.311179194643529	0.644669555016641	1.40261281570876	0.758787179022235	0.922189386986357	0.506705774200519	-0.422406917464148	-2.05587958052377
"Tcf7l2"	1.73195549323049	1.43959506157705	0.738308868334727	-0.282291139209043	0.642464133513673	1.02529617673085	1.33918587828172	0.551701321962067	0.34286884486373	0.114800290809765	0.119634203715382	-0.31111614760751	1.87527021686921	1.42503138845186	0.843760427787174	0.136655521885039	-0.202742204074308	1.1075006215856
"Hpn"	-0.842001122367009	2.02720287276611	0.930763645635157	1.85726085050028	1.64824382485133	1.01883013628814	0.466081538812524	2.36899708134309	1.95578325073999	0.945563627591792	1.1996198284438	1.93212311438501	-0.146762030180462	-0.0469685130333737	1.46323350569557	1.39377153169924	1.92711027763166	-6.22677446791904
"Insr"	-2.66018490642565	-2.46520775321338	-0.931144612065133	-1.30577312186821	-1.04405613522534	-2.31334580380537	-2.65220521300571	-1.03877177028508	-0.771848834103782	-1.50870833478734	-0.530735376770146	0.162516214189857	-2.25061974664006	-1.33941443018239	-2.13788943071758	0.783784671716738	0.433679389592211	0.580725045563312
"Kmo"	0.869499062598297	1.32469294724402	2.63797416794047	1.24666129254358	1.50850123495706	1.77849070892089	1.84659172022907	2.43102331695878	2.0186928342529	0.435227110751963	0.641577140653215	1.6805273043286	1.08708857446124	1.74572725581628	1.50947849350669	1.96077870563153	1.92095081113473	1.36384831195458
"Slc12a7"	-4.66415214809819	-1.98778630312365	-0.45940424622296	-1.496862979503	-1.68177655361459	-1.07007564210495	-2.51260033353401	-2.86230701771083	-1.35864655329263	-1.89650263501195	-2.14228478015691	-1.24791811705964	-2.38911974167719	-1.71186219550802	-1.21351977812098	-0.482290582456731	-0.836815472930127	-0.945537023446487
"Cyp2c55"	-0.58071578783353	-2.60691694133811	-2.86858246632989	-2.05674528856139	-1.93245136619863	-1.34010890161289	-2.04186911772078	0.0805912443545118	-0.0534719545280282	-0.228197785276389	-1.07128577950567	-0.104786722725319	-1.19064886298465	-1.63226630178517	-2.10505595610114	-5.6155912099603	-4.98099074224846	-5.25356155880201
"Ubap2l"	-1.24858853038388	-0.752704611654178	-1.12743672231325	-1.58493312401515	-2.03960612073979	-2.31040975807078	-2.78467897143988	-1.42670924446114	-1.85487380090299	-1.14478235035206	-1.06467199269768	-1.64557257815324	-0.949831052361045	-1.4620053690247	-1.69774038431715	-3.73860996392676	-2.05708873198739	-1.94821998755299
"Rest"	-0.520502095033528	-0.811752290603806	-0.591622754650327	-1.30079229373199	-2.36375072422552	-0.549576238949243	-0.447212174772407	-0.736275555312638	-2.64943529395419	-1.86304088192774	-1.29037210486867	-1.6376389504791	-2.50692520900068	-2.45834129522649	-2.14080183453365	-2.59634484238105	-2.77893110202064	-3.41747418162565
"Znf445"	1.0334488402206	0.738428986170089	-0.433051146067932	0.139236440472047	0.684557631536489	0.455543921651056	0.511831869362204	-0.134452254150752	0.0568677236997956	0.943538350349684	0.561368200785409	1.20313781529584	1.11947939939792	1.08270627796568	0.599849056936776	0.291280784578607	0.047429851264134	-1.52877042489322
"Tdrd3"	0.858167184796816	-0.548687972698531	0.139220599882435	0.544666065956864	-0.727044034102608	-0.573897541966577	-0.0321689737319275	-0.402782340250052	-0.481335951638023	0.594467708176882	-0.428410874742962	-0.431160810386856	-0.244505146163345	0.28969002750129	-0.373028148103643	-1.07503787823616	-0.486983646131453	-0.948744203818194
"Gabpa"	2.07915252689432	1.42931207446932	1.66638831927739	-0.524291607312328	-0.749055909060502	0.448156893651582	0.258547165896189	-0.408214769628273	-1.2740253249859	0.134015641890407	1.38577334031012	0.71834331168127	2.42535882601026	1.83732344287178	1.8298276753655	1.27894649993948	-0.153491019406939	-0.357956016699418
"Ing4"	0.701916601974983	0.550981471708564	-0.451893208067396	0.54403154158199	0.353910628748196	-0.433050038350249	0.113953922185399	0.152204833273654	0.0809944399827636	0.0256022642284854	-1.296466373094	-1.01887818495168	0.127662166313449	-0.829886232028898	0.107434966638433	-0.450709289640333	-0.236962128330013	-0.112086565942022
"Polr2d"	2.46483352203646	1.61768975688303	1.26253938229303	1.86932471943842	1.06756731239425	1.83559857546855	2.88102446125145	1.48924742057182	1.12832022852875	1.93425116402244	1.62725348553797	1.34954953698379	1.659825710745	1.58703147167728	2.05732165601685	1.78258984511361	1.38815112604825	1.31614931013878
"Plin3"	-0.965926892231693	-0.559614655551933	-0.177900353628296	-0.379356706320607	0.399168998272426	-1.49414162451344	-1.05435636788999	0.571852422276034	0.167068698129938	-0.0783737858748097	-0.0489280790271991	0.00109917766290124	0.244891574668607	-0.218891563190954	-0.315242178382931	-0.094023289188705	-0.57180078745133	-4.80927334672622
"Rbl2"	0.0277136483981373	-0.472165412470549	-0.530062859760935	-0.885159224598972	-1.8836569113799	-1.40909070995398	-0.904212784396417	-2.17388916618799	-1.68319190451985	-2.16833284990168	-1.21123206120673	-0.43910292514704	-0.161040351577309	-0.817810488026868	-1.91119916101577	-0.920127002002754	-2.04996092938291	-5.31767680059951
"Naa35"	0.768970127619664	0.0829472155823971	0.891628532722745	0.276983247783686	-1.2860390496483	-0.608668702641051	0.982251697074169	-0.368043256877758	-0.0629075179263694	-0.554146917664852	-1.98557377870268	-0.0394662107210131	-0.480656357926655	-0.438556136060747	1.27569946711917	0.0844184200226401	-1.58617770660393	0.0545267484141156
"Golga3"	-5.50642980592412	-6.32228422855143	-6.56032764933195	-5.59891047162374	-5.62365850848704	-1.20992777708884	-5.04875546701834	-4.20044137426176	-4.20691242437145	-2.38396467069414	-5.92198561153173	-2.50418396637367	-1.83288702051825	-2.47483387314862	-1.47018050665228	-2.10369519610853	-1.74341119026989	-2.53014262950525
"Mmaa"	0.704777088285972	-1.93258285527201	0.95233926515078	0.378154801798598	-1.49344979880155	-1.25312147378479	-0.645009011117175	-1.14368282086133	-0.6058064998753	-1.08473849073792	-0.2283075894516	0.21044530821106	-0.590158647338246	-3.14910635100321	1.21336147856157	0.406821918429859	0.655006583430218	-2.40944713843183
"Pafah2"	-0.0372068526062925	-0.0794409246855849	1.425865036518	1.20373263770733	0.783397833029433	1.38320724827118	0.601230518397958	0.8343078892092	0.730967997663843	1.20903174359482	0.803534456373747	0.864950505832734	1.49171194915574	0.538639033623117	0.903123329426911	0.359287947827543	0.620577637461693	-0.369630365424804
"Cct5"	-0.371452241592191	-1.06806318955612	2.79988818173416	-1.06356263319643	0.467615897410287	-0.484537987040493	0.0153942367770661	-0.00930055242157479	0.50025320151277	-0.658849000599048	-0.10225624730278	0.10479202127129	-0.82992426926722	-0.725805824569168	0.175211733042573	0.410455741798231	0.44504672681526	-1.44165434635558
"Adam17"	-3.41880415042461	-0.936337594048474	-0.361693554720866	-1.22153630959423	-0.509249430677663	-1.74366689411786	-3.37900200007845	-0.582000783692269	-0.437304239572214	-0.726568861671254	-1.00206452480814	-1.177471712203	-1.75953795218684	-0.788091564264757	-0.98593962985133	-0.842425224774622	-0.307125296503216	-2.40776648251793
"Slc6a13"	0.566189688647228	1.11955424297262	1.78044359563194	0.930813653334621	1.2738955457112	1.70668297628818	-0.481452888423465	1.2227536621924	1.6135751338758	1.43849297176194	1.48539436232631	1.87849325198551	1.06556982176725	1.29495121824657	1.733889652344	2.10809508507247	2.35258094266764	1.40129513209414
"Sfmbt1"	1.28771702161233	0.369908341392303	0.30629437005673	0.0593944475321173	-0.154605037227753	0.474971400700372	1.24673739559963	0.385492300005886	0.0137338319917149	-0.0544102806094919	-0.0583164414814341	0.329221743467322	0.993840144038831	0.923014631391567	0.991066898504663	0.383970216758808	0.126312081830175	0.576633837356045
"Psmd6"	-0.293020428694053	-0.620052623579202	0.261486827655851	-1.78004380464882	-0.663673768469184	-0.088572010132296	-0.383918917042912	-1.12251102567773	-0.660054933457229	-1.58689849364609	-1.26928221164568	0.186663532543811	-0.767035373869238	-0.553720920720608	0.0951703027375146	-0.0486889717912469	-0.0801223439491991	1.2997197543854
"Unknown_4"	5.97432646680397	6.36250885482942	6.4483868718206	5.01551761482744	5.4896806651603	5.01398646149655	3.35853681010532	5.94746880634566	4.92073429868002	5.08989813577378	5.90958338389016	5.77871122653918	5.61473308108223	5.94495274015762	5.60555729554615	4.68720301953096	4.45705225195628	2.33684953900673
"Pgk1"	-0.614065644106638	0.457092861049198	1.58278684059539	1.50654868452074	1.53756298212006	1.28330678834633	0.464046102634537	1.03324018478973	1.03338924026114	1.07585612787476	0.892763411206868	1.22842544033565	0.178247429853361	1.18822351623238	0.57223501848739	1.44029589656672	1.67214259148965	1.89518459812964
"Msr1"	-1.46008225586299	-0.117958280372616	-0.183358097281928	-2.07248732735215	-0.199312466344455	0.163829756788729	-1.60762092462004	-0.455905722811487	-0.513482332154659	-1.98774198090326	-0.927777972842158	-0.492795214603294	-1.24357494514911	-0.609966966258686	-0.543134658645304	-0.912079496900272	-1.20784349981389	0.536208327419789
"Ech1"	-0.296970241110877	-0.188219781018937	0.472356472722549	-0.970152425946324	-2.02700224027639	-1.00349622107855	-6.37321134973797	-0.628451013242287	-1.927630415343	-2.58805366027622	-2.88811941769382	-2.0505488055311	-1.73771816864036	-2.29626225769555	-1.58423930355903	-0.177840377896704	-0.384013249750463	0.887056298826103
"Col4a2"	0.397692893072364	-0.610251002865176	1.54885967300964	-0.206767354960839	-0.151189124972127	-0.632430302998181	-2.93688440515119	-0.767540519658503	0.519366935750618	-0.897100880942617	-0.722334612797731	-0.378596347827493	-0.322531840099519	-0.778312878344263	-0.784094205199388	0.378863414180596	-0.0536972661336463	-1.67486121181873
"Gnas"	0.908586242272303	1.3933778892747	1.79988782362933	1.37995169194007	1.69045086034376	1.72558824151119	0.917015779466695	1.47581725834963	1.72699212724578	1.09903898308965	1.02766086388186	1.89944934343804	1.39523564310289	1.72345815048342	1.44344562133562	2.25996920321444	1.59389897025648	-2.66341130799739
"Apoh"	-0.403529133335077	-0.048481394652697	1.04463226120621	-0.937523160770446	-0.547340041511525	-0.166554034830625	-0.330393111422225	-0.0525071583081171	0.308780573325969	-1.10043632528549	-2.61034786038907	-0.958468275274686	-0.879663521299342	-1.84991068277289	-0.993658934552645	-0.302345446297039	-0.560752026975653	-0.01590111848056
"Phb1"	1.6602800557888	1.68579877975991	3.10955877504164	1.49469308425621	2.23927023850158	2.29580174448796	1.39608929371249	3.0955060900606	2.16469603198204	1.26336658718684	1.74062267294411	2.4969739445368	1.74018696106226	2.04999599736552	1.92183374470561	2.5570052115667	2.60231775700505	1.71171988376713
"Cct2"	-1.21424890629655	-2.95233227368643	2.24702223889373	-2.23330854449289	-0.604016060373578	-1.44644824405419	-1.32667485315897	-3.16314650631825	-1.65364255525002	-3.04202619301029	-7.11155922808181	-2.44282443858549	-4.34183657225879	-5.90148731784704	-1.02753876029222	-0.123530698604615	-0.0527542453497745	0.408825140031915
"Yju2"	1.05828933057965	0.246756563718087	-0.383226441730525	0.914816327274568	0.580620437127461	0.381824460332918	1.4351323218664	0.651415857772651	0.481016750193245	0.94412747633255	0.562253458350185	0.244099028425808	0.0523382959972487	0.82829410037165	0.170387152756739	0.284526926654333	0.245931949306691	0.840527779544676
"Ndufa10"	0.661119308279243	0.732913785865762	2.38300609490963	1.26530866312975	1.44874844738716	1.64939592822615	0.92139484121769	1.7421848459342	1.61136740091823	0.90116894856514	0.69051036624079	1.50923939482424	1.18193977004984	1.19737102056851	1.69091961402782	1.51603709714808	1.00184644640581	2.40877646713228
"Rps15a"	3.76256026803167	3.7545170023742	4.25303735634771	4.14070509138365	4.113073801208	4.16417591980578	4.26982686131224	3.95480645778989	4.1030223328077	3.85064316554012	3.51974387484776	3.6931520399279	3.54975816719201	3.79006186152927	3.75705005868833	3.58609805391008	3.89128989562255	2.70517748164755
"Fcn1"	0.247849619515865	-1.22318334984002	0	-1.96941736719539	-0.00897039582693182	-1.74556952867649	-0.863099742360767	-0.370124696791766	2.14592974488431	-0.505465922359743	1.50148608815855	2.0370804851799	0.184962878473332	-0.215041235872818	0.241002015594933	4.89405388938493	1.27929296634375	6.72927415162349
"N4bp2l1"	1.24378189828012	1.35128287790982	0.842463598382334	1.6648133725274	1.41690556293494	1.26070779737436	1.81334779683079	-0.159128464252387	1.14622792130491	1.17501732750017	1.76028036005408	1.03857255902917	2.09691743341144	1.8369506421121	1.20688168574368	0.653125343669327	1.39884010792789	-5.85277592487951
"Ing3"	1.10166257361966	0.595041579011898	1.16369150237081	1.42851396441467	1.24918218510163	0.0476573382828924	1.16682712754001	0.529557090505946	1.44885021512511	0.199633656784776	0.967126498709874	0.213752869517126	1.22978552397974	0.825880223063262	0.0246717552662687	-0.133312966855179	0.0464318915741195	0.388114778863983
"Polrmt"	-0.13624595637565	-0.999456917415653	-0.118977984320583	-0.09652138168763	-1.97404492041046	-0.964557904337589	-3.07986993764199	-0.287735689613051	-0.7079678454011	-1.38308648471495	-1.51626821036807	-1.06957222349251	-1.22801415408111	-0.126511576701343	-0.693779183314867	-0.963208110706844	-1.7636751290984	-3.59514080304679
"Slco2b1"	-0.0960095103193517	0.983476591532789	1.37325122409534	1.74851967538711	2.56956860616124	1.42989199899018	-0.359599781858737	1.82012065771422	2.23156137591839	2.03414075214113	1.72739055794282	1.73734846803701	2.11549891685776	1.98392890132783	1.18754087905159	1.41982479413654	1.98792755352127	3.65686298898947
"Mtarc2"	2.38179739231776	3.03405288077669	3.42832398440722	2.71160996457969	3.45477351718991	3.19284878008682	2.82727712738419	3.77262886317125	3.71868243064921	2.29005358523744	2.76230399873184	3.32223986129205	2.90109609218101	2.88967120164164	2.85213526619775	3.499671227469	3.76499034258274	1.5422162806459
"Unknown_5"	1.98399181614559	1.67721867477401	1.69668345453338	2.21271641240781	2.17109470600735	1.93472090769315	1.93079004619853	1.76714684196271	1.80793628431845	1.62886923375314	1.9541617944723	1.95561284122407	1.68730677271991	1.99963836593453	1.83157647789529	1.76006121544662	1.79145334543784	2.1800381989005
"Unknown_6"	1.77211622271939	1.72686007519238	1.94085611342764	1.42701696952904	1.46732938950652	0.799792154062882	1.82080929669579	0.897981265809644	1.01435602547954	1.36140543474891	2.51209928148526	1.34626115256579	2.1280033482489	1.34967023716681	1.61325669222705	1.76975398339822	1.65002574723669	0.69299061021221
"Cetn3"	0.967853144047155	2.02329591397573	1.14616075735451	2.24503190873972	1.67023310001891	1.65616161837777	0.609757634816944	2.51583238248585	2.01904896756028	1.16635945735022	1.69820683511069	2.01433194179251	2.18423119172604	2.0436669973775	1.91629246417075	1.05164044236983	1.72583857012723	1.07720122546423
"Rfc4"	2.13273851277059	2.49794272678279	1.84143434132862	2.02962905482645	2.23501328646302	2.2241581115538	2.57616105832232	2.44855128787291	2.04756621335012	2.33055953721459	2.50985908786235	2.33725374944722	2.28289890480624	2.42578496783876	2.34159542248501	2.33646735652244	2.20561495036642	-0.0163565710002196
"Zc3h15"	0.166400547702054	0.117188429335087	0.175974988713079	-0.609592833287174	0.0247163680310116	-1.86784896233047	-0.602307789382987	-1.01051666308209	-1.38860807899592	-0.965189616158906	-1.29360509669338	-1.12288029501964	-0.916932514465348	-0.68976857256127	-0.243722514493964	-0.435894032795172	-1.14950251800526	-4.80645720972865
"Sub1"	3.2415888499422	3.31392659550015	3.36792981197299	3.3359148441309	3.12007199373413	2.60191696208254	1.74104650173068	2.50209167228521	2.79754216608823	3.68903547366251	3.35939066847573	2.71253395383732	2.38469960975339	2.29977857231569	2.24407359921087	3.09243475171357	2.86595978329467	1.45008511551401
"Cep135"	-0.568696372193141	-4.51085653361541	-2.61495783646838	-1.38957446404941	-0.936361158900304	-1.79859896921179	-4.71259154698801	-0.60044088275842	0.0340165463281821	-2.08070135565103	-0.547811747006111	-0.295004363389943	-2.58076713629436	-2.91175726938566	-4.81822426056989	-0.744147624308724	-2.47350529473257	0.275932025653507
"Cavin1"	-0.153388953341501	0.676405429330707	2.58034401961689	0.42117947016084	-0.525560461375076	0.714778547736664	-1.5785045662079	-0.293511230070006	-0.68318999823531	0.184706462234722	0.0582399249057524	-0.118797865424614	0.233900681224231	0.0322285084769298	0.268887145708867	0.468429331654143	0.423053782647045	0.888669850236866
"Ppil1"	4.57398346858734	4.6997604643497	3.82803003479354	5.11748190068269	4.58638001316723	3.40486247149115	4.51733880350618	4.19187564166874	4.58493491400984	5.13706362840938	5.05658747297643	4.39934059837699	4.34440265931323	4.46969512960071	3.97063026442876	3.93670350449506	4.21896411766491	4.69979500715731
"Acox2"	-2.78514803223203	-3.03060536855227	-0.110660451987435	-2.63764175917047	-2.73523316907463	-1.21678000297696	-2.37948266265537	-5.05171754383714	-3.38870226159182	-5.31676727756153	-4.2629696753518	-2.61165260710373	-2.47752682705998	-3.59589157370376	-1.61778675852976	-1.4268343850384	-0.716228618001114	-5.11850094958888
"Arnt"	-2.12292367592038	-1.48715629488545	-2.35377629850289	-4.77851183319882	-4.75259608371848	-6.07329451724321	-4.42305138821201	-4.87445858805057	-5.43718636022966	-5.55616756762038	-2.77337371570676	-3.86354181284254	-0.562001698943632	-0.876140425346385	-2.65511554629868	-3.90974019358135	-5.14596138149015	-4.62856039136941
"Arl14ep"	-0.95228740215326	-2.14558633356089	-1.79046081815634	-3.04253911060655	-4.52832199235673	-1.24242734290893	-0.572567254651798	-0.998166946802197	-3.69081782020568	-2.58052097173083	-1.68755896536491	-1.52586761941001	-1.38451263892118	-1.73481997771816	-1.78946643263296	-2.66944478220505	-1.94533318707324	-1.13377777420006
"Cisd1"	1.34856498616502	1.53181684789121	2.59741074961019	2.24144641346447	2.20247403999156	2.37836111463807	2.01039594436493	2.4541708727159	1.98902463742217	1.21614104108791	1.45154768286807	1.7409153467017	1.49058824210892	1.34472214033031	1.34601796291025	1.42926569744704	1.91647100871743	2.80324849221975
"Gdi2"	-3.3898654789105	-2.0416952330226	-1.20091871592775	-1.56333104578159	-2.93644161813797	-2.283061287798	-3.27418259431436	-3.53237349673309	-0.73861500286548	-2.0342022139036	-2.71097465604565	-0.770288597778869	-2.50564516026273	-1.83823577375312	-2.01388179942789	-1.92382804473386	-2.72248990055441	-0.999978673201085
"Clasrp"	0.781598065057086	0.709563708648734	-0.356427774697245	0.735545728976621	1.19100447954899	0.401637191184896	1.45039294278011	0.40700233305596	1.03980523515731	0.77782217111907	0.973032245357242	-0.233258489237411	0.1317234660577	0.546435256327413	-0.135549155033658	0.134871828200133	0.193752489326176	-0.497558841320899
"Slc25a12"	-0.739130653767042	-1.32288937206746	0.394724964590722	-0.697265244559478	-0.0142229273269514	0.0706800724318413	-0.366220837877421	-0.0709698501974998	0.0220246334974021	-1.19140130634904	-0.876819172837369	-0.765369984094132	-0.933207984135233	-1.20243780327093	-0.907768762921425	-0.218464890770544	-0.288650088633116	0.689453464682558
"Znf276"	-0.111665951705962	-0.370206072733669	-0.851674872196401	-0.860586822499268	-0.225484446907799	0.19658143098696	-0.0748750740094088	0.0308785792574859	-0.59576233938277	-0.653822648556869	-0.651284632827956	-0.396704400704536	0.240241526068523	-0.11692919652965	-0.0485880358574384	-0.779981292816959	-1.0172371122432	-5.39353735514798
"Polr2g"	3.27819257960499	2.57443553772029	2.19920694777864	2.82009596114997	2.1891347924175	2.60690753847191	3.67327866665073	2.63506945055755	2.11444085776334	2.61570052517502	2.50538228195787	2.29250549247045	2.41045600860987	2.52240106198886	2.47953682348527	2.17506715081486	2.15556854359803	-1.69807913211557
"Trim8"	-0.186504373604478	-0.098066990382204	-2.48053760054883	-1.105273782122	-1.92092271901677	-1.77169842032221	-2.1246473130906	-2.01727905458201	-3.83519290189553	-2.65743709904538	-0.151604123887974	-1.11121808701516	0.698737037317798	-0.256466399912814	-0.634583054536311	-1.98728008867417	-0.469707862995612	-6.17215303035797
"Smarcd1"	0.546892899845265	-4.05777762287121	-1.66922939001069	-0.553594882853535	-4.79536946516008	-1.60120672741102	0.418825103632024	-0.125872246925159	-1.66295851394306	-0.451767054120911	-0.922817106150113	-1.21359588964181	-4.27923841717703	-1.92257632936042	-1.31581280832301	-0.814835349079083	-1.01111618846508	-5.08362782421703
"Vcpip1"	-1.92089811406495	-0.317956387020033	-1.35963700624091	-5.58706498716915	-5.96496605982677	-6.13252962071524	-3.74206244750691	-6.30625175165222	-5.78490385334246	-6.46162169553785	-5.91321956127879	-4.22038201118971	-0.0326389913862322	-1.12599869676279	-1.34879953712096	-5.30006073818439	-6.5245825320527	-4.6836239674923
"Etfb"	-0.148814284141331	0.122055887788939	0.585108714373771	0.149041079606093	0.749584131185003	0.379518247512124	-0.548462388464426	0.0188897984102283	0.786349492281563	-0.542652715085449	-4.43926360433283	0.0741974755230643	-0.288939505117888	0.237168579000887	-0.568676241710236	0.661378614581579	0.560201490882811	0.560237136615275
"Prdm10"	-1.05548408279548	-2.36847793705128	-0.947917809936595	-2.39202156462898	-2.55700974061849	-0.258472924183732	0.503945049496668	-1.11881621021101	-2.4390509384535	-2.32186552193937	-2.84552159707125	-0.689298135603906	-1.28273085146397	-2.75411221691932	-0.369042708420615	-1.22916413983259	-2.09740557468188	0.240713407728503
"Mboat7"	1.69817775000046	2.45110943420022	1.95752638946371	1.81067252034057	2.24966427457544	1.42176948329165	1.23937111879153	1.88512967728694	2.25169594369758	1.47840566907896	1.52385079048135	2.04210681633736	1.14658602660334	1.45112860295212	1.3968485165202	1.88961675436594	1.67846533758566	0.637965346613704
"Map7d1"	-1.19701560732786	-0.434902307789361	-0.459144977288926	-1.12549361751969	-1.90652300819835	-2.56123960383128	-1.92970758921634	-2.42829531313289	-2.16103942343767	-1.25217966370456	-2.40556118061394	-1.8062623473428	-1.71470162919285	-0.922048336089215	-0.0755538707995953	-2.82960761797544	-2.93824472189597	-2.91098838887387
"Hexim1"	0.232097073529211	-1.46164725433224	-2.62907751724333	-1.53213695400726	-0.567926366249743	-0.441350977174764	0.372275876785537	-0.159859659487633	-1.18377465180068	-0.492934015099706	-0.599291348633116	-0.0328229025629767	-1.47629749237293	-1.83838770725495	-0.140313099027768	-1.94782646774354	-0.226692378100381	-0.359810503789117
"Yju2b"	-0.447312814563301	-0.989312808884382	-0.730209658767169	0.0691156636467731	-0.98587172767332	-1.16010144467969	-0.799171224346722	-2.37937863162034	-0.876741016412325	-0.99271374553302	0.0575595351378304	0.114095226236046	0.551585918339658	0.516567060215205	0.269747852085519	-0.480581509061103	-0.788038460978385	-2.70755230786024
"Lrif1"	0.331372298030193	-0.246336356252996	-1.59262767039145	-0.463181168805406	-0.864821930311134	-1.42882887735421	0.173352645030768	-0.30006510187393	-0.737345147550865	-1.25963241999936	-1.55060422734472	-2.89733090174232	-0.0673471087531077	-0.62012584753964	-0.421285418810367	-0.941890063829018	-3.04298096264291	0.135422085933701
"Bbx"	-0.413156199960568	-0.155375483333962	-0.658662471732789	-0.833941028183538	-2.15612862988503	-0.524391087722176	0.195078907624769	-1.22175372611223	-1.80940598853581	-2.46388723643908	-1.44073119885526	-0.726909686426097	0.0532640574414565	-0.887959650435906	-0.168623167048732	-1.9348790794178	-1.5677362484208	-0.251072556743498
"Icam1"	-0.124445424167998	1.40486567051694	1.60820637527389	0.429152532355701	1.49895697958093	0.808980875493678	0.310228168946676	1.36603284814377	1.41780580880749	0.996221882350543	0.767324838549833	1.30587247082338	0.210111094304779	1.3813217357261	0.356198412028363	2.18530592154604	1.81886628642805	2.10000247789981
"Atp1b1"	2.72798431419545	2.88713340974814	3.12395226750303	4.06685399325517	4.30294135920463	3.14109382325797	2.20528111195625	3.64760723172028	3.66190544255782	3.40014914857921	2.83649658908503	3.24189033960498	2.7274352787247	2.53702513363372	2.70606669409681	4.37878950521091	3.93760595374203	4.58606011635545
"Krcc1"	0.824211649220086	0.822863643356936	-0.147093024967713	0.034979521210083	0.949221119157997	0.338567913503223	0.626096161007872	-0.568257188465623	0.520580955230614	0.573966885326847	0.610431428423126	-0.0172120601375276	0.497483402100293	0.684263107276745	0.681655338363523	-0.316829595521906	-0.236115451239314	1.09478456788444
"Cybc1"	2.18501242708642	3.20583000146239	3.24973291931064	2.75163555710538	3.30443366906936	2.60427657203199	1.69287354086979	2.76526742574056	3.19843369879893	3.0926222550402	2.54618351323645	3.39645469377247	2.57118961611617	3.25346906293905	3.44541424324818	3.17567591502383	2.82250383038132	3.12228497679213
"Hic1"	0.583228342895676	-0.389651105757341	-0.596957071731779	-0.329151442409106	-0.0841275337521452	-0.37548624878011	0.557905205598562	-2.37927143156655	-3.21573078984425	-1.12640368878925	-1.22360891597833	0.191912721636992	1.23929587616363	0.230922033910243	0.709475858101552	-0.934853116489073	-0.865861955620083	-0.0964444809490601
