"CT0_1"	"CT0_3"	"CT0_4"	"CT12_1"	"CT12_2"	"CT12_4"	"CT16_1"	"CT16_2"	"CT16_4"	"CT20_2"	"CT20_3"	"CT20_4"	"CT4_1"	"CT4_3"	"CT4_4"	"CT8_1"	"CT8_2"	"CT8_3"
"Lrrc8a"	-3.40513543311162	-0.0909486966734896	-0.38217899370559	-0.692721218114997	-4.3515061363393	-0.935143119850139	-3.90707408991777	0.474703165036512	-1.62476350188018	-0.175675878116991	-3.4573288416625	1.03480011752785	-3.18374074591971	-3.70975442896106	-0.170471476711135	-4.06064120158398	-3.89880453911077	-0.432672081002988
"Coq8a"	-1.43706054918459	-1.47686334361418	-0.229006376482921	-1.58425075570132	-1.42667963703791	-1.22190642542978	-0.929074887888149	-2.58253263647282	-1.36296500566215	-1.03330052616364	-0.683365173667298	-0.441448418548127	-0.629569285998056	-1.05626900452834	-0.0851446841324375	-1.17895874389463	-0.458661344695955	-0.248908996144173
"Mier1"	0	-0.881218590558507	-2.45088653014252	-2.56183845227332	-1.72480456048059	-1.56294918612916	-2.29315125673011	-0.801357756676882	-1.29342171043181	-3.40992288301905	-4.01115925271028	-0.650421321769642	-0.639706058009367	-1.96216661089894	-0.779723676442931	-0.562426250617232	-1.468261483323	-2.01335010376026
"Clu"	-2.67593204683778	-0.490003890857142	0.717200588858589	-1.57654596915931	-4.60859477306232	-0.562304982402292	-0.892205113355143	-1.91054534787459	-0.27143548431679	-1.35253135247501	-0.297799782958641	-0.544935918309537	-2.44883731303789	-0.486616984229144	-0.807449773155025	-1.99811344687484	-0.704249142617499	-1.76818365847717
"Yaf2"	-1.57850119500413	-2.74677239850777	-2.05660971157724	-3.5113451170885	-2.66684422026373	-3.19475235996685	-3.15544158129995	-2.2662997829251	-2.94273358516415	-3.92727793216154	-3.97819373839423	-2.92279134994792	-2.66954821716891	-2.57692150276689	-2.36420667811434	-3.21487910180869	-3.20570770095022	-3.44328005203117
"Galc"	-0.860989517885283	-0.924707322534267	-1.5199884474507	-4.81047513535237	-1.67645988686666	-1.77151285529371	-1.57247079918388	-1.86918889640931	-1.90685342502783	-1.92071087136016	-2.42335125460178	-2.79901813183918	-0.447769584291287	-1.72513950558489	-1.90546871218504	-1.82379016380891	-1.32995690148235	-1.64776089540758
"Med18"	1.69703293853154	1.57779075639884	0.717590162171504	1.82406314512177	1.74988841493882	1.88015101066862	1.80568681359289	1.07321337202626	1.72258108815109	1.49982422293714	0.982423615318147	1.58137739410119	1.4441588574183	1.35706539838123	1.09359438373361	1.80495688835418	1.66426168554282	0.830621986170378
"Cbr4"	-0.205533817518031	0.129631084822389	0.951060769674836	-0.644891826199078	0.0887792368377518	-0.613909559234614	0.505290588600836	0.425550918014768	0.359324277126138	0.163966984303819	0.557848174411792	0.416776098737312	0.110265164253683	-0.538614415687583	-0.419117678996948	-0.408091137411109	-0.220456061124921	-0.224524092507224
"Glo1"	-0.213729769981345	0.264006691014821	0.154751897179587	-0.764114497671851	-0.547077128411331	0.674696990609718	0.00804448919295808	0.58144892696539	-0.113939222337361	-0.364654586784802	0.0880235898448838	0.0628424047597242	0.365503131674366	1.26304634236137	0.803858904403942	0.296180447086702	0.202412853454369	1.1088116904895
"Cnn3"	-1.95101379558313	-0.551024205002406	0.147799291609434	-2.27615177278574	-1.01751860695537	-1.84118040796615	0.289223779783338	-1.55907053920728	-0.875800184149178	-4.40998715710364	-1.07650799326453	-1.02903117988732	-3.30484991944486	-6.74489906953522	-3.052283171669	-3.43390852762156	-1.95073852996589	-6.08886369181863
"Cd2bp2"	2.39631090653272	1.53863196886022	0.78493938091081	3.12060953724525	2.52624168272679	2.08843358858423	2.48357412539048	2.94135536055962	1.42864188964769	3.0609985187481	2.49498145695356	1.50249088762679	1.96319096688219	1.62706532620728	1.58198879535215	2.21382486252497	1.24879138267757	1.31744137664156
"Atrn"	-2.78372063956838	-5.62992303993705	-2.69572514360305	-5.42978570540607	-2.50009704663852	-1.79331223607516	-2.5382960011117	-2.16504127387179	-2.22838458100966	-2.74454271181116	-1.43345102043389	-3.40398441184538	-2.34445679088913	-3.69258273226227	-3.31079788906323	-3.11176926536081	-1.82003979463263	-1.95213647325293
"Cnpy2"	-5.56789373228968	-4.79718712397251	-3.36569095689621	-4.40692385980401	-6.28118665117401	-3.77832134026076	-4.00287957735422	-2.13959076778644	-4.24819097138985	-2.77072480874366	-2.20063697854197	-1.80392564673823	-3.32570624135899	-3.00662077406268	-2.62222849277787	-3.64840909043667	-4.97857551919635	-3.29886678567026
"Cacna2d1"	-6.36573397124656	-3.73589149019941	0.158318813451942	-4.51211020983539	-4.27519244663026	-1.00854411057445	-1.24564028672229	-2.09650002204933	-2.37486022748329	-2.43657481348898	-1.61734791864281	-0.522302356332556	-2.60302332397605	-0.207294304173438	-1.8668643011595	-6.24135614840531	-0.95375863366456	-2.63298647280971
"Ptpn2"	-1.37916176227824	-1.80242860007372	-1.58006608653287	-2.0333007689799	-2.22640398296424	-2.28138516913814	-1.84997821019765	-1.1057149423193	-3.34809983038597	-2.3619525791243	-1.80038334407553	-2.09807327468707	-2.80789056116069	-2.14640204225108	-2.01611846412974	-2.04234470151889	-2.43817063592115	-3.30843736021489
"Man1a1"	-2.12499526343572	-2.69527723688333	-0.51899120750527	-0.95566606569303	-2.8929881563858	0.263120929487169	-0.102701965974166	0.217408540230803	-0.773910797794173	-0.833081018599842	-0.806622443684351	-0.439239599083798	-1.02954188707008	0.146379758493541	0.327243831807213	-2.26672353571769	-0.665879973713171	-0.680578593205666
"Rpl14"	3.44138896658174	3.33968935572769	3.64962858525329	3.46822126713396	3.9654583008322	3.48815005031123	3.4125725835938	3.54415254497579	3.95853640026149	3.5892746640512	3.6455072543228	3.42433014167446	3.07463019277871	3.21576885682069	2.89270635806463	2.03662122205858	3.26037670191627	2.90300453342806
"Arpc5l"	-1.00127516635208	-0.519237454332259	-0.548373502061729	-0.812506697291678	-0.446742102499542	-0.214459048928507	-0.514918445098893	-0.68507127031388	-0.990367046004081	-1.58712579812788	-0.964563956057283	-1.02372250196731	-0.796004417534416	-0.612823230137732	-0.562186857192291	-1.25724120421492	-0.422294376838718	-0.279376008534147
"Arpc4"	0.689429225107229	0.912631622581742	1.58932561165375	0.636308949059487	0.994472244465587	1.22899498002181	0.470984055738665	1.11034913988249	1.02249520129826	1.21650509613602	0.75804321625964	1.25513248881158	1.15725522940588	1.26357499290126	1.25239242223783	1.12722853942265	0.869280749477301	1.56122847740691
"Gypc"	-4.13005434758381	-3.69070887303232	-5.63846004400084	-4.8043634223431	-4.52134874630325	-2.62802046962646	-5.73329474452681	-5.52565004688201	-6.11891240314588	-3.05420581605551	-3.37427731959899	-1.61577699044479	-3.58325388045217	-3.21225319932043	-3.08151709892568	-3.8563632620068	-3.22530629440977	-3.40995669986603
"Rps20"	1.65493786410047	1.14789022230796	2.57932764066331	1.43327498962232	1.33166923075735	1.18996696399702	1.21216548126992	0.723151766819143	1.94077812902773	1.01277761306982	1.15427051797238	1.73136649114248	1.32737239226486	0.864943101428572	1.26863849546216	1.06472656183225	0.0501450978075013	1.1325729443301
"Spty2d1"	-0.200473603494675	-1.42303983983948	-1.61651002109624	-1.16373465139126	-3.47835682936859	-1.38426211626183	-0.400636574156859	-0.727316590011693	-0.768788692656774	-1.08038587015083	-0.336460625332641	-0.0896263078366957	-3.66406216366875	-1.54712943791299	-1.18035427824954	0.258750244769658	-1.36079705647607	-1.482419541155
"Sipa1l1"	-6.66725812991866	-2.48889622312099	-4.60592868836346	-6.52363094453757	-1.12991874684059	-4.69332379167885	-1.93418880832181	-1.53730458334832	-5.02297838184729	-1.11107158224718	-3.85942672724859	-3.5825974545732	-3.56380830300786	-6.36086813016128	-5.98411656475198	-1.87121014536473	-5.54902368661604	-5.51980026110341
"Klf15"	-0.642635518066445	0.12691121411229	-0.00563084997255103	-1.37191699382553	0.47606618816631	-0.132832392672302	1.13141339552125	0.207398018313466	-0.131496646507696	-1.69560541108974	-2.43895032963775	-1.05660795162783	-5.42109717978795	-2.63610466592526	-1.14318472589278	-1.88045944411622	-1.05116366609284	-2.50478913422553
"Med26"	0.203457047510046	-1.05984338267476	-0.587761887680809	-0.606515612345149	-0.719216736577962	-0.209165494368278	-0.459235653740667	-0.864033632336831	-0.306930951586381	-0.523032277497283	-1.38888174807308	0.044559917186529	-1.14902338306072	-1.04669031265967	0.0070065739055245	1.17076166054111	-0.536828225147353	-2.72592249037887
"Ythdf3"	-0.859026017863762	-0.968894375683377	-0.553115610960567	-0.898492682989918	-1.57509308936622	-0.767704757845546	-1.12007851756174	-1.550054292786	-1.07465988327955	-1.05036231847847	-0.751553988156054	-0.892823322751315	-1.37131195346997	-1.13767987989937	-1.0464535989427	-2.09089723557103	-1.129761816666	-1.09095648156111
"Hmgn2"	1.25758604588573	2.23487319958782	1.43858029515193	1.4701647644467	0.558842779412718	0.430387800371854	1.34615426459486	0.891869789450261	-0.112839092924176	0.873741553771794	0.866454163080892	0.589413466165801	1.41437110905521	1.03003215672512	0.669664395883512	0.335483290521616	1.1702648026272	1.82739798536578
"Psma1"	-1.45849029024045	-0.877563450510142	-0.558380702632938	-1.5555606667915	-1.63256971733938	-1.00756801752088	-1.88857206045767	-1.41219400272028	-1.46239942466306	-1.58847121104325	-1.5940550587269	-2.09945158907787	-1.48150241697116	-1.19009016505642	-1.31864156928951	-0.757979655007055	-1.53524575240536	-0.431959041740427
"Cdipt"	4.01375949187243	4.55623982195401	4.47803610891047	4.13873099961657	4.40421863390762	4.34600993808085	4.37036283271179	4.25753954879736	4.7610777070439	4.08643908191355	4.816639455221	4.15917841802248	4.28236179055471	3.94135433359054	4.36153730200986	3.9887391002077	4.66061274692046	4.34519005817349
"Maz"	-0.546450493596417	-1.80729267916755	-1.41676153415105	-1.65018605492763	-3.48100829164569	-4.43997925115394	-2.84514282000011	-6.38508734721426	-3.52269530689628	-2.33195427907618	-6.15471761751852	-1.57071818034085	-2.62919919134716	-2.73177674214338	-0.716866884994189	-0.0155176794668783	-2.3930703278565	-1.14857513493004
"Gzma"	-0.44852135789532	-1.31441259037443	-1.80368715908417	0.217246747326698	-2.41116538605484	-0.841065803125275	-1.1040084940438	-0.948738161568045	-1.50437492156103	-1.2114655248727	-2.79401544532581	-1.29417713205303	-2.34331103811354	-0.0174482327998255	-2.0592650555599	-2.82986438691799	-0.801990005304535	-1.04222027565529
"Mgmt"	-1.01499849826562	-2.59365978922627	-1.33138243670028	-4.02203799780808	-5.0190529148405	-3.9895446893848	-2.82370594424252	-2.49311190886279	-1.28644918315138	-2.69466326239321	-6.42994919381712	-2.4400875764648	-2.55969320371798	-5.3832730631821	-3.55992810349012	-3.04995372445853	-2.91572629645002	-3.08797907747999
"Jade2"	-5.65366096125808	-0.770880008614384	-1.65414873976016	-6.33005102051158	-2.30564481144161	-2.38538942167506	-2.93843369699579	-2.89688379845662	-1.74388753581354	-5.3965534065242	-4.50817580894902	-2.51167270786401	-0.588263948677255	-5.01861536360288	-3.24533475917851	-6.83286140291002	-1.61526531761547	-3.20712792027007
"Fbxl20"	-1.0921941023194	-0.473653713736383	-0.350000592055881	-1.43717487760041	-0.636262252222654	-0.749885278334482	-1.24759914784269	-1.6349042751741	-0.0461803151914104	-2.66891728635959	-0.298028438492548	-0.418075098056434	-0.190541066770322	0.41310920794189	-0.581131067642708	-1.58220114978232	0.0569650983032091	-0.0832887578728894
"Tfb1m"	-0.920123372524035	-2.61008593544424	-1.22665682364918	-1.93937781348475	-2.85911627282582	-1.11175307555434	-0.735190000502762	-0.481179053532735	0.084456691872056	-0.860834849306382	-0.905560470379886	-1.53697462943711	-0.408158137963461	-6.01102832020219	-2.09500551232772	-1.17515774474929	-1.31485699083947	-1.47720829499947
"Pgam5"	-4.32964197843427	-0.875575267796037	-1.52285338188611	-0.771763556190276	-1.32704135209834	-0.832626175666501	-4.69160650486751	-1.6961956833535	-1.90998388863943	-0.976127034451441	-1.44852778726851	-0.835113347964793	-0.975621410858846	-0.739710519344818	-1.81245477165508	-1.87279522714867	-1.55602417226628	-1.58261009265653
"Jarid2"	-1.15812274343396	-1.71559839894248	-1.50978661830599	-1.76707405949801	-3.75735914051211	-3.59915109329656	-0.136814027280039	-1.25886685462067	-1.4023334768472	-2.62009731241512	-4.93042196110937	-2.30280992247249	-2.68620053864567	-5.90264745317647	-2.13556906210373	-1.43936188639219	-5.21277226668119	-6.07190425668564
"Msmo1"	2.09397680128618	3.09072627208117	2.89946289125218	2.74967619383641	2.84375953763059	2.75368905143602	3.17214087606345	2.92032282796534	2.73199954670507	2.36450520833216	3.06551835872284	2.53349542975131	2.87479988475154	3.36583327744081	3.14669536560656	2.30777353555255	3.06531987525752	2.88803947524223
"Znf768"	-0.82032978689589	-1.38678110415356	-2.31672622571963	-2.34788470678749	-3.13797614854831	-1.63155046191029	-3.43276481855755	-2.47603093254456	-2.58223645993935	-1.08698973474946	-1.87768949729803	-0.735523886270947	-0.876724811584484	-1.67735850666309	-1.02367210629646	-1.00304345127958	-1.56449244703191	-3.1168566576149
"Rft1"	0.603262172925213	0.813106276879026	0.944542827377646	0.0946222340429124	0.294914540171192	0.486666998173146	0.840806512663583	0.804933345423958	0.747491276640108	0.494588473528154	1.00283959350961	0.62429030349422	0.869080012375921	0.852997347200237	0.506214342453895	0.200861275216887	0.609823507462252	0.403548465040327
"Anxa1"	-5.47572239266943	-1.82235583955214	-0.326508100826516	-5.42454427763801	-0.0318760453380307	-5.06412479475891	-3.93515378465864	-2.80333806769958	-4.48418117588263	-5.44579726559433	-7.80696303440688	-6.44748215518503	-5.25949312278816	-5.75747579144105	-5.81972259326128	-0.606625949866732	-2.89973001265589	0.680350147407502
"Irf2bp1"	-2.168369642469	-1.94698122958276	-1.65075555664158	-5.51700876279985	-4.42537345453407	-5.44039982487359	0.138198615136819	-0.324978087142409	-3.63136881226102	-7.58442219123622	-5.54426872571763	-5.89674444497929	-5.78712326569758	-5.03996477796839	-3.62808612343425	-6.31022609443167	-5.76549072080056	-6.48197843629936
"Znf48"	-0.191295350726843	-1.57981153048006	-0.79014627460452	-2.04260375702967	-1.58655623252009	-1.47818584750099	-1.77334440008846	5.00559268749496	4.64854208242669	5.00620690712111	4.09197953039996	4.28909060530817	-1.51920578746582	-1.18141178505656	-0.803938456198264	-1.18438243416229	-0.262036655678866	-1.80924372545846
"Mob4"	-0.968735153799237	-4.90445696704997	-1.10674644070479	-0.638905646781236	-1.65855755338365	-0.808006578979207	-1.49464347474408	-1.3719597552131	-1.26376837595208	-2.0565901008369	-5.33320720564611	-2.77454209368335	-0.990049008042345	-4.76064369248267	-0.191128938490323	-7.66386459872301	-0.00414858886923497	-0.934317941006839
"Taldo1"	-2.5098403392988	-1.72232610672132	-0.902290923703585	-1.03748303391487	-1.43873998374558	-1.10098347586741	-2.0938625527532	-0.684480854250712	-1.79399631929831	-1.72289870883078	-1.47453329312627	-2.35555568028872	-1.38378528483668	-1.10355078137306	-2.67372400709588	-1.76144790724534	-2.65119946174469	-1.04038106558528
"Sox13"	-3.5888191254273	-2.80404881387388	-3.3762554254265	-6.88472667420932	-5.10525273642288	-5.07773741030616	-1.12082060294675	-2.04269168557057	-2.6534991091561	-4.52399894912224	-5.51832798990816	-6.06039804571963	-3.77833989539539	-5.32916902918324	-3.73796948640697	-6.32038653613637	-5.72612172172548	-5.04843808062923
"Gtf2e1"	-0.293827000029747	-0.993047245478156	-0.712209199142599	-1.00391695021408	-1.05466312842139	-0.840056322292281	-0.442913093848393	-0.567850313868181	-0.786080174732319	-1.11013276083501	-1.56848351142098	-1.01278017825141	-1.08167148293282	-2.39709923786655	-1.02728659207454	-0.576486359239166	-2.20189794727785	-2.22771329608667
"Mcm6"	-3.06478881254903	-4.01945122957452	-2.40378691205203	-3.48803493222433	-6.04399869296952	-4.79095109356341	-5.21525986492391	-3.21114400627151	-3.00713494536401	-7.4869938426822	-5.90085267134625	-5.29336689887315	-4.00656710354218	-6.24114040889062	-5.98028403466046	-2.96832774850624	-5.41994884542781	-4.83886056298102
"Znf32"	0.186834850444821	-0.459619287954876	0.143921113177228	-0.424974342472236	-0.880390754890925	-1.12392246116727	-1.01116146491259	-0.129778800556547	-1.07535190368638	-0.661985976264145	-0.285704788056695	-1.0868311091256	-0.337767846084471	0.176102414096604	0.154649045882596	0.00560423180099079	-0.252605578672615	-0.250416607417602
"Usp9x"	-4.97100331124941	-6.07032215586796	-2.61267342223342	-2.71560241981149	-5.3461622128525	-1.93972461865666	-3.80591569992879	-3.893180951407	-2.80541343741373	-5.17833072476039	-3.57856068696395	-2.58055463235908	-5.03081913242982	-5.83275484919746	-3.42700761074024	-3.09158669781453	-6.1298646163066	-3.81675136680937
"Psmc1"	-2.7357858413478	-2.75065500606712	-2.87360436944044	-5.31540399501943	-6.84398466085807	-6.8291931506445	-0.814310921301864	-6.56016887938747	-0.440698676339373	-0.984014497689135	-6.71669103521597	-1.99738735962961	-1.67216469379129	-3.26946549182999	-1.64198399920248	-1.98627090414622	-3.79929017801193	-2.72005382872139
"Zbtb48"	-0.608785615851851	-2.94418987891892	-0.661087188783352	-1.0093901990572	-2.66871153067312	-2.50463987778263	-1.27272352518243	-1.76567497134025	-0.936327545448211	-2.62082369756248	-1.88844199628252	-1.60087082658382	-2.60904063821296	-2.34263310959773	-0.999158187876866	-1.38494284650707	-1.84251096156882	-2.4783892092169
"Ptms"	0.620855932638694	-0.165029321053016	-0.409797023284355	-0.930489229471522	-0.578684219863003	0.680873499442168	0.379764574689961	0.715486333362069	-0.0280924987111781	0.499674012371475	0.734651685726373	-0.0623505792089176	1.91555197499256	2.17260424388887	-0.555483684082962	0.614253942418873	0.369793212233418	-0.42996799376057
"Araf"	-3.21665231515358	-5.21853275176819	-2.59764791520654	-5.55533569968866	-3.73909907944681	-3.14510121340685	-1.87881699403516	-2.28958310239208	-1.91266410087594	-3.63772899179466	-2.71280220333241	-3.6578735674522	-3.40539268339452	-3.31601869371875	-4.42923253591174	-4.80582773139453	-5.92169641917178	-3.70621768815754
"Spcs3"	-2.63590545257426	-0.450304824483119	-2.1760475724714	-3.95480281174286	-1.88092791292565	-3.48580801044823	-3.35411549250872	-4.07994510244384	-2.03432861562396	-4.99783711183093	-3.63445748108627	-3.64451347888505	-0.384913249048427	0.203226065882234	-3.78755103027059	-3.75281781183971	-0.243263730750236	-2.99884715171705
"Qrich1"	0.0532964683024062	-1.52309980613079	-1.08336318217189	-5.74675246208527	-6.43473623718039	-5.8366376422183	1.57184388577491	1.05451883974428	-0.6351646722275	-1.69060292822383	-0.926020821273653	-0.982618423453967	-4.84749681652062	-3.76305147367674	-3.90740931583286	-4.69242154539655	-6.10353681195617	-6.00695142774262
"Mau2"	-0.840128016740778	-2.46498202778065	-2.78531272817049	-1.60304440719052	-1.77681521998809	-3.28617973438987	-1.90953601498335	-1.40590949409853	-2.95391250560992	-2.09565425659016	-3.26071717109393	-1.52727482061463	-2.22371859895772	-1.98408988964598	-1.07485284035276	-0.699663988239532	-1.19228942177434	-2.49350055949746
"Oat"	-2.52949689724935	-1.67112018337912	-0.953573578742262	-2.27528775906268	-3.13356606912044	-0.952201699604231	-2.59415110064958	-0.505285179203803	-2.41404901694863	-2.09931943735253	-4.02192061488145	-1.19334921424709	-2.478266637256	-1.34254232936827	-1.0404473041629	-1.68571347006458	-1.31923953729284	-1.42845263923618
"Arhgef2"	-3.06496309142816	-1.93142939689428	-2.50876771154672	-4.15886745367591	-5.78422101462809	-5.22728049084575	-5.85428744540741	-5.26618078205215	-5.84805244585335	-7.54122484157457	-5.43482818697681	-5.93240854494281	-5.9623648521777	-6.87699331215683	-6.83401859293994	-2.55784266609487	-3.43981204876396	-3.71616596983598
"Prdx5"	-3.02835492788681	-1.32552672657555	0.430955592859291	-1.20875598154883	-2.9287992624683	0.376198902879665	-0.493889159714129	-0.459263107531999	-0.952773094696457	-1.0291672247427	-1.46896391377147	-0.275826491534922	0.130563207261176	-0.283510125010366	-0.0115247484368268	-0.357786781116747	-0.703721236595282	0.272166462651025
"Znhit1"	-0.396123317520445	-1.91749175942261	-1.79757087080102	-2.36231719786408	-2.30425433072707	-2.26088161980686	-1.80535754793647	-2.22799916696708	-2.26787177912508	-1.72457330708464	-2.54143737269219	-2.200880009927	-1.22902356302093	-1.5844893142811	-1.2231040887166	-0.307962254163918	-1.37260827621042	-2.17763550032866
"Unknown_13"	-1.47233339169495	-0.680046400177559	-2.40322050385946	-1.71218858907728	0.107969226800584	-2.23927161865325	-2.11579236519073	-0.927268577279911	-2.30191492245656	-5.52079653580541	-6.22331893739682	-5.71533738063051	-1.23343674564681	-1.50214985830335	-2.74198189734009	-1.9989245628836	0.230678198438611	-1.36406776687828
"Flywch1"	0.476718860009349	-0.105220697629598	-0.751306660088144	-3.11071709221245	0.0766227530118613	-2.625599582523	-2.47874126630177	0.789539734483508	-4.15931476903146	-2.52591138427147	-0.0344205239007067	-0.487368756305298	0.6317533164897	0.59685901168384	-3.80414702888482	-0.612885135867046	-0.0370904302709931	-0.886661286023138
"Nmnat3"	-1.3625032819851	-0.112439896803309	-1.21008211080896	-0.880697711854729	-0.78717953074004	-1.12688776211659	-1.35995998254605	-1.23840301606427	-0.82010420711725	-0.529498198099247	-0.426150572242666	-0.53248117620797	-1.16868075744343	-0.837722001012487	-0.949300316442596	-0.528487306160315	-1.05324058483341	-0.985152913149889
"Pygl"	-3.02303473158569	-2.81092916717109	-1.40126989042915	-6.90877851853123	-5.97994033852588	-6.36794421113259	-1.75402746288983	-0.466218588361471	-2.91389766358581	-5.61803675769419	-5.65850184839149	-5.23657472041494	-6.57910769492472	-6.36400408998002	-4.76581427678613	-6.45594501226429	-6.24803800458408	-5.45279168486996
"Ddi2"	-2.07167515278604	-0.911525261821374	-1.31231412162063	-3.11376605006748	-2.68537490043525	-2.0833965758111	-1.25911615295458	-1.38713773513625	-1.30849973943915	-2.62942396045484	-2.00015135669806	-2.21430191691014	-2.96333030505656	-2.9515342743965	-2.5850622729195	-1.7251546471306	-2.94615417171987	-2.15216758633097
"Gpc4"	-0.648883726081895	-1.2387202261315	-0.860743157283409	-0.14327318017796	-0.444291701156406	-0.473917001122892	-0.382938621562843	-0.173510943718398	-3.36346104015601	-0.779939990218008	-0.665180844495296	-0.229386648032321	-1.18593738607556	0.0586226665522673	-0.130788136578623	-0.992117044763965	0.0175775263803679	-0.176766560512547
"Sdf2l1"	-1.61948381608046	-3.70325391514394	-0.728193042576045	-1.98124272992542	-4.53733021116874	-3.66361362594379	-1.68931550448973	-1.00768451077357	-1.71728648582899	-1.8086390609123	-1.46969039431785	-1.60194317076544	-1.68140697671184	-1.78456210282753	-1.20312410607862	-2.24040531401795	-1.93118457226276	-1.33979490253879
"Sp2"	-1.11469276208242	-1.2329236826787	-1.81819045186214	-1.79144160724331	0.450178662037601	-2.11863605798318	-1.5180953659247	-1.40404138634765	-1.77600420307108	-2.89461821823885	-1.65266176586181	-1.85813238514274	-1.76762285962703	-4.31496086593744	-1.43978430104933	-1.71993673678993	-1.23805496329816	-1.1151150561757
"Rpl27a"	5.05886286338103	5.260869574288	5.07271587036805	5.00075924611345	5.29558338370628	4.71103363999119	5.32030143276338	5.65092957247342	5.35090398021547	5.35782976851898	4.96488143950248	4.73063439869497	4.96064324875822	4.72350186291364	4.92667869308696	5.25866863915222	4.98079705323568	5.23566194585064
"Ptpmt1"	-0.237010414594796	0.347370697040247	0.320090716360504	-0.540590938327469	0.0434868479247612	0.481729611083875	0.787136773381327	-0.32467979032943	-0.214885151839709	-1.16113972257888	0.460676180347019	-0.177039512269715	0.424647085558888	0.0269262230343053	0.252917066740022	-0.301966777616784	0.247035378790283	0.48572417238989
"Get1"	-1.724821143256	-0.688164400096312	-0.982062024932187	-3.27015891070353	-1.09174194564983	-1.25650554969951	-0.413272088705639	-0.541102385189216	-1.18946099213445	-0.920405908943664	-0.585043558364962	-0.817482600260426	-0.348162704180989	-1.13229212500679	-0.911244583542803	-1.79454114274919	-0.317383769935024	-0.725872913534879
"Pusl1"	1.19516845182642	0.874104463196421	0.627579180613175	0.555190991727326	1.28765233859347	-0.241646353415128	0.462372317895014	0.0274948833073694	-0.18561777312409	0.28512856130563	-0.00305864179969717	-0.148079958769877	0.760616890116317	0.783843439426388	0.371156189714135	0.404505708205935	0.208533356892744	0.673349071139594
"Abat"	-3.01624284682317	-2.55115006034434	-1.54028104021449	-2.336217971799	-5.35549948070713	-1.95360812044631	-1.67859366727476	-1.94560788354049	-2.04900240940654	-4.23181949826729	-2.424453947136	-2.7604947480489	-1.79421271989526	-1.75823946733768	-1.68418381829781	-1.89553728810374	-2.76402761179221	-1.35054056981087
"Mxra7"	0.719735803622275	1.29470721013651	1.15792728983595	1.18174782876411	1.25581842885103	1.39033944954812	1.34276244993971	1.47544210632355	1.31898274098269	1.17821660199702	1.38117591617969	1.27437025372897	1.32235452617111	1.41049950744977	0.764132854545299	-0.548871400775703	1.23532568302487	1.56533240911448
"Tada1"	1.55160763667141	1.29881658391607	0.0718692794454974	1.78061083504065	1.96412010297806	1.17694999070186	1.3588301092754	1.09223683879075	1.31902966749113	1.42394813227619	0.71118368547415	1.11654756981525	0.936123040751191	0.223302536835075	0.661688549477102	1.88678155634412	1.13012919867077	0.797413961803823
"Mark2"	-1.96333304892497	-2.15792186080471	-1.25051906599078	-1.95952940944072	-1.72976324436973	-1.5537737092368	-2.01793810031911	-1.82554435837655	-2.01873931948481	-2.11099098966804	-1.43441468758409	-2.0457074132678	-1.16058219076833	-2.06708797982021	-2.76137784593404	-2.98639679594203	-1.69861812814728	-3.16670759022486
"Mettl3"	-2.03713140417209	-4.04676407592283	-4.26243108816954	-2.4250634467548	-5.92335046627996	-4.79588895451162	-2.15484471925924	-2.11765806629433	-5.1018466870828	-3.17890322607585	0.0861750497659308	-4.67394015812486	-5.03115423507899	-5.79463485793637	-5.03200868905896	-1.99217513224244	-5.91528611978178	-1.47831087384115
"Skil"	-2.85420528953664	-3.49366811775975	-4.09207186127286	-4.89162221928796	-6.12388630566622	-5.69168185511695	-1.46739885430918	-2.73460456217792	-4.64573162937936	-4.49726393663634	-4.31536966350555	-2.55178759169714	-3.93000955227243	-3.90490077879258	-3.73976505671872	-4.95215448580329	-5.16001697243254	-7.26904870872794
"Rtp3"	-1.08252006035766	-1.0273270459636	-1.23726855001564	-1.89315425674792	-2.01498216359301	-1.23393011437481	-1.35791482187299	-1.23139789688874	-1.52257068272652	-1.01449627700385	-3.13300932647725	-1.29396932838143	-1.92163438914689	-1.61685244391811	-1.23733610877425	-1.5513189399155	-1.77702868580458	-1.24176545176883
"Ubr4"	-5.35558184646064	-5.01391185478094	-3.30443177341839	-5.49010119977128	-5.54884934437127	-2.8124526646781	-4.98483051018789	-5.27891648934083	-2.95982186209245	-5.32889333240089	-4.37368926562633	-1.71646347045321	-4.4748981209822	-5.24185367419434	-3.97725952528842	-4.08923958966076	-3.14989947814712	-4.91926470874094
"Twnk"	-1.60058092063746	-2.32749680776403	-1.95155865836539	-1.70683097378574	-5.10215798838109	-4.29516391655757	-3.00668788608654	-1.93354461397356	-1.64875363691811	-2.7929868613064	-3.86540786825194	-1.5432356469066	-1.39490596953575	-3.63665922886459	-3.81440568650936	-2.4769306597835	-3.15570871673477	-4.43414051541093
"Hmgb1"	-0.0205203279455333	0.145732756705026	1.3742220216472	-1.23532482183012	-0.537225038118279	-2.13299850637915	-1.57609091407821	-2.0691534923814	-1.95964519067219	-0.884364622956312	-1.73751860571283	-0.789146721013228	0.475904186676321	0.568768470351838	-0.323337969379157	-1.24593045485909	0.706214704915922	-0.342131675247842
